,open_GOOG,high_GOOG,low_GOOG,close_GOOG,volume_GOOG
2024-07-25 07:22:00,173.6278,173.6278,173.6278,173.6278,1
2024-07-25 07:23:00,173.4580,173.4580,173.4480,173.4480,735
2024-07-25 07:25:00,173.3981,173.4480,173.2882,173.2882,411
2024-07-25 07:26:00,173.2982,173.2982,173.1285,173.1584,500
2024-07-25 07:27:00,173.2383,173.3282,173.1384,173.2483,1544
2024-07-25 07:28:00,173.2583,173.2583,173.2483,173.2483,100
2024-07-25 07:29:00,173.3182,173.3182,173.3182,173.3182,20
2024-07-25 07:30:00,173.3082,173.3282,173.3082,173.3282,10
2024-07-25 07:31:00,173.3881,173.4081,173.3681,173.3681,23
2024-07-25 07:32:00,173.3482,173.3981,173.2683,173.3082,423
2024-07-25 07:33:00,173.3781,173.4980,173.3781,173.4980,114
2024-07-25 07:34:00,173.4980,173.4980,173.4980,173.4980,18
2024-07-25 07:35:00,173.4680,173.4680,173.4680,173.4680,2
2024-07-25 07:36:00,173.4380,173.4380,173.2583,173.2583,798
2024-07-25 07:37:00,173.2882,173.3681,173.2882,173.3482,259
2024-07-25 07:38:00,173.2882,173.3981,173.2683,173.3981,608
2024-07-25 07:39:00,173.3681,173.4181,173.2683,173.3681,1005
2024-07-25 07:40:00,173.3681,173.4580,173.2982,173.3681,2469
2024-07-25 07:41:00,173.3681,173.4680,173.2483,173.3681,590
2024-07-25 07:42:00,173.3681,173.3981,173.2283,173.2783,173
2024-07-25 07:43:00,173.3382,173.3482,173.3182,173.3182,52
2024-07-25 07:44:00,173.3282,173.4181,173.2483,173.3681,186
2024-07-25 07:45:00,173.3681,173.3681,173.3681,173.3681,5
2024-07-25 07:46:00,173.3681,173.3881,173.3681,173.3681,8
2024-07-25 07:47:00,173.3581,173.3581,173.1684,173.1884,664
2024-07-25 07:48:00,173.2683,173.2683,173.1484,173.1984,375
2024-07-25 07:49:00,173.1984,173.1984,173.1484,173.1984,149
2024-07-25 07:50:00,173.1984,173.2483,173.1484,173.1484,37
2024-07-25 07:51:00,173.2283,173.2283,173.2283,173.2283,13
2024-07-25 07:52:00,173.0885,173.0885,172.8888,172.9487,623
2024-07-25 07:53:00,172.9687,173.0286,172.9087,173.0286,160
2024-07-25 07:54:00,173.0685,173.0685,173.0685,173.0685,5
2024-07-25 07:55:00,173.0286,173.0286,172.8388,172.8388,384
2024-07-25 07:56:00,172.9587,172.9587,172.9587,172.9587,10
2024-07-25 07:57:00,172.9687,172.9687,172.9687,172.9687,9
2024-07-25 07:58:00,172.9587,172.9587,172.8588,172.8588,23
2024-07-25 07:59:00,172.7989,172.8388,172.7789,172.7789,261
2024-07-25 08:00:00,173.4380,174.4067,172.6791,172.8355,20093
2024-07-25 08:01:00,174.3468,174.4167,172.8388,172.9487,183
2024-07-25 08:02:00,174.1371,174.7163,172.7689,174.0472,6120
2024-07-25 08:03:00,174.0173,174.6864,172.8888,173.7676,4249
2024-07-25 08:04:00,173.2283,174.6864,173.0286,174.3468,1787
2024-07-25 08:05:00,173.0386,173.2383,173.0186,173.1884,448
2024-07-25 08:06:00,172.9986,173.2383,172.9986,173.2383,583
2024-07-25 08:07:00,172.9737,173.0985,172.9487,173.0386,500
2024-07-25 08:08:00,172.9687,173.0985,172.9587,173.0985,795
2024-07-25 08:09:00,173.0785,173.2383,173.0486,173.1684,915
2024-07-25 08:10:00,173.0286,173.1334,173.0186,173.0186,170
2024-07-25 08:11:00,173.0585,173.1233,172.9287,173.1233,492
2024-07-25 08:12:00,173.1185,173.1384,172.9287,172.9287,1348
2024-07-25 08:13:00,173.1185,173.1185,172.9387,173.1085,356
2024-07-25 08:14:00,173.0486,173.1634,172.9986,173.1085,867
2024-07-25 08:15:00,173.0286,173.1584,173.0286,173.1185,119
2024-07-25 08:16:00,173.1484,173.2083,173.1085,173.1085,124
2024-07-25 08:17:00,173.1155,173.2383,173.0086,173.1085,702
2024-07-25 08:18:00,173.1285,173.2383,173.0386,173.1784,315
2024-07-25 08:19:00,173.1185,173.2383,173.0585,173.1684,2240
2024-07-25 08:20:00,173.2183,173.2583,173.1185,173.1185,1841
2024-07-25 08:21:00,173.0885,173.1984,173.0585,173.1285,433
2024-07-25 08:22:00,173.1285,173.1984,173.1285,173.1484,231
2024-07-25 08:23:00,173.1484,173.1484,172.9687,172.9687,1166
2024-07-25 08:24:00,172.9819,173.0979,172.8888,172.9287,1261
2024-07-25 08:25:00,172.8888,172.9886,172.8888,172.9487,272
2024-07-25 08:26:00,172.9187,173.0685,172.7789,172.7989,996
2024-07-25 08:27:00,172.8338,172.8338,172.7789,172.7839,230
2024-07-25 08:28:00,172.7789,173.0585,172.7789,173.0585,1292
2024-07-25 08:29:00,172.9587,173.0086,172.8688,172.9787,348
2024-07-25 08:30:00,173.0086,173.3881,172.3295,173.1784,11165
2024-07-25 08:31:00,173.3082,173.5679,173.0186,173.0685,5807
2024-07-25 08:32:00,173.0386,173.4780,173.0386,173.3282,1641
2024-07-25 08:33:00,173.4780,173.4780,173.2583,173.4780,1205
2024-07-25 08:34:00,173.2583,173.3282,173.1484,173.3282,344
2024-07-25 08:35:00,173.2583,173.3282,173.0885,173.1984,501
2024-07-25 08:36:00,173.2383,173.4680,173.2383,173.4281,2133
2024-07-25 08:37:00,173.4181,173.7876,173.3482,173.7376,4589
2024-07-25 08:38:00,173.7177,173.9873,173.5878,173.7676,4470
2024-07-25 08:39:00,173.6877,173.7676,173.6078,173.6178,984
2024-07-25 08:40:00,173.5978,173.6577,173.4480,173.4480,7626
2024-07-25 08:41:00,173.4380,173.4680,173.3382,173.3382,2711
2024-07-25 08:42:00,173.4580,174.1371,173.3382,173.3781,957
2024-07-25 08:43:00,173.3881,173.4680,173.3344,173.3344,1112
2024-07-25 08:44:00,173.3881,173.4680,173.3881,173.4680,229
2024-07-25 08:45:00,173.4281,173.4680,173.3482,173.3781,165
2024-07-25 08:46:00,173.4680,173.5379,173.3781,173.5079,599
2024-07-25 08:47:00,173.5579,173.7376,173.5379,173.5679,2037
2024-07-25 08:48:00,173.7476,173.9074,173.7277,173.7676,288
2024-07-25 08:49:00,173.8075,173.8075,173.5779,173.6178,907
2024-07-25 08:50:00,173.5878,173.6278,173.5179,173.5179,979
2024-07-25 08:51:00,173.4181,173.5079,173.3881,173.3881,190
2024-07-25 08:52:00,173.4281,173.5079,173.4181,173.5079,239
2024-07-25 08:53:00,173.5079,174.2869,173.5079,173.7376,1198
2024-07-25 08:54:00,173.7526,173.8675,173.7077,173.7876,1604
2024-07-25 08:55:00,173.8075,173.9274,173.8075,173.8275,739
2024-07-25 08:56:00,173.7876,174.0173,173.7177,173.9673,2024
2024-07-25 08:57:00,173.9673,173.9973,173.7576,173.7776,1222
2024-07-25 08:58:00,173.9055,173.9174,173.6378,173.6577,4176
2024-07-25 08:59:00,173.6777,173.7676,173.6378,173.6702,283
2024-07-25 09:00:00,173.6777,173.6977,173.4680,173.5679,1965
2024-07-25 09:01:00,173.5779,173.6677,173.4680,173.6677,1257
2024-07-25 09:02:00,173.7676,173.7676,173.4181,173.4181,2856
2024-07-25 09:03:00,173.4181,173.5379,173.2183,173.2733,3623
2024-07-25 09:04:00,173.3382,173.3482,173.1984,173.2932,1150
2024-07-25 09:05:00,173.2383,173.3482,173.0186,173.2183,2577
2024-07-25 09:06:00,173.1384,173.3282,173.0685,173.1634,2608
2024-07-25 09:07:00,173.2283,173.3282,173.1584,173.2083,6187
2024-07-25 09:08:00,173.1484,173.2083,173.1384,173.2083,2557
2024-07-25 09:09:00,173.1684,173.2083,173.1584,173.2083,1844
2024-07-25 09:10:00,173.1984,173.2083,173.0486,173.1884,3433
2024-07-25 09:11:00,173.1285,173.2083,173.0885,173.1484,2088
2024-07-25 09:12:00,173.2083,173.5379,173.1884,173.2882,2413
2024-07-25 09:13:00,173.3581,173.3581,173.2583,173.3132,469
2024-07-25 09:14:00,173.3382,173.4980,173.3382,173.4430,918
2024-07-25 09:15:00,173.4480,173.4580,173.1684,173.2283,3365
2024-07-25 09:16:00,173.3182,173.5679,173.3182,173.4580,1291
2024-07-25 09:17:00,173.4330,173.7177,173.4181,173.7177,1085
2024-07-25 09:18:00,173.6328,173.7277,173.5689,173.7277,483
2024-07-25 09:19:00,173.7277,173.9174,173.6781,173.7676,2301
2024-07-25 09:20:00,173.8671,173.9474,173.7277,173.9474,2305
2024-07-25 09:21:00,173.9174,173.9274,173.7077,173.7077,541
2024-07-25 09:22:00,173.7277,173.8974,173.6528,173.7776,1282
2024-07-25 09:23:00,173.6977,173.8122,173.6278,173.7676,821
2024-07-25 09:24:00,173.7376,173.9873,173.6278,173.9074,2728
2024-07-25 09:25:00,173.7976,173.7976,173.3581,173.5179,13989
2024-07-25 09:26:00,173.5179,173.6478,173.4980,173.5679,12573
2024-07-25 09:27:00,173.5479,173.9673,173.3781,173.8075,6031
2024-07-25 09:28:00,173.9374,173.9770,173.7676,173.8475,2620
2024-07-25 09:29:00,173.8675,173.9673,173.7676,173.9673,6489
2024-07-25 09:30:00,174.0173,174.8661,173.8974,174.2270,417721
2024-07-25 09:31:00,174.2176,174.6065,174.2170,174.2270,54653
2024-07-25 09:32:00,174.2170,174.2320,173.6780,173.7277,84503
2024-07-25 09:33:00,173.7199,174.8476,173.6977,174.8362,104941
2024-07-25 09:34:00,174.8462,174.9260,173.9673,174.2864,89286
2024-07-25 09:35:00,174.2969,174.4966,174.0372,174.1371,93405
2024-07-25 09:36:00,174.1571,174.3203,173.9274,173.9773,66271
2024-07-25 09:37:00,174.0073,174.0073,173.7277,173.7476,83172
2024-07-25 09:38:00,173.7476,173.9238,173.1185,173.1185,94605
2024-07-25 09:39:00,173.1185,173.2683,173.0086,173.0286,77457
2024-07-25 09:40:00,173.0585,173.3681,172.8189,173.2083,124721
2024-07-25 09:41:00,173.1984,173.2942,173.1085,173.1185,75640
2024-07-25 09:42:00,173.1482,173.1834,172.7090,172.7490,130386
2024-07-25 09:43:00,172.7290,172.8289,172.1797,172.1897,120868
2024-07-25 09:44:00,172.1947,172.3994,171.9201,171.9500,110143
2024-07-25 09:45:00,171.9301,172.1198,171.8502,171.8701,111022
2024-07-25 09:46:00,171.8601,172.0357,171.7349,171.8002,137913
2024-07-25 09:47:00,171.8102,172.2097,171.8102,172.1897,102993
2024-07-25 09:48:00,172.2097,172.3795,171.7803,171.9101,127787
2024-07-25 09:49:00,171.9001,172.0998,171.6904,171.8801,91268
2024-07-25 09:50:00,171.8901,171.9400,171.2110,171.3608,121902
2024-07-25 09:51:00,171.3908,171.7103,171.3458,171.6904,64671
2024-07-25 09:52:00,171.6804,171.7503,171.3408,171.4107,79464
2024-07-25 09:53:00,171.4257,171.5406,171.2909,171.4107,91129
2024-07-25 09:54:00,171.4207,171.4307,170.9813,171.2010,132883
2024-07-25 09:55:00,171.2110,171.4507,171.0812,171.4507,110736
2024-07-25 09:56:00,171.4507,171.4507,171.2510,171.3109,84152
2024-07-25 09:57:00,171.3209,171.3708,171.0812,171.0812,60842
2024-07-25 09:58:00,171.0912,171.1111,170.8715,170.9913,113000
2024-07-25 09:59:00,170.9713,171.1012,170.9514,170.9913,94094
2024-07-25 10:00:00,170.9813,171.0512,170.7516,170.7858,188238
2024-07-25 10:01:00,170.7716,171.0612,170.6917,170.7866,123669
2024-07-25 10:02:00,170.7816,170.8315,170.6018,170.6917,161638
2024-07-25 10:03:00,170.6917,170.7616,170.4820,170.6018,151164
2024-07-25 10:04:00,170.6018,170.7217,170.4121,170.6118,158378
2024-07-25 10:05:00,170.6318,170.8415,170.6018,170.6817,167604
2024-07-25 10:06:00,170.6717,170.7117,170.4920,170.5219,127564
2024-07-25 10:07:00,170.5319,170.8315,170.5219,170.5419,146384
2024-07-25 10:08:00,170.5519,170.6418,170.0775,170.0798,107156
2024-07-25 10:09:00,170.0825,170.1225,169.6631,169.6833,267674
2024-07-25 10:10:00,169.7030,170.0725,169.6731,169.7230,100280
2024-07-25 10:11:00,169.7130,169.7130,169.3635,169.4434,122418
2024-07-25 10:12:00,169.4534,169.5532,169.3036,169.4833,126783
2024-07-25 10:13:00,169.4933,169.5932,169.3335,169.3535,145750
2024-07-25 10:14:00,169.3335,170.0226,169.3335,169.9677,126909
2024-07-25 10:15:00,169.9727,170.2124,169.8978,169.9327,86995
2024-07-25 10:16:00,169.9227,170.1325,169.7729,170.0725,55124
2024-07-25 10:17:00,170.0626,170.1724,169.7929,169.8129,83147
2024-07-25 10:18:00,169.7929,169.9377,169.7929,169.8628,56969
2024-07-25 10:19:00,169.8828,170.4141,169.8329,170.3522,84919
2024-07-25 10:20:00,170.3622,170.6817,170.3122,170.5917,92052
2024-07-25 10:21:00,170.5619,170.7916,170.5120,170.7217,57943
2024-07-25 10:22:00,170.7157,170.7317,170.2922,170.3472,50331
2024-07-25 10:23:00,170.3622,170.8016,170.3622,170.7616,74506
2024-07-25 10:24:00,170.7516,170.8415,170.7217,170.8016,63456
2024-07-25 10:25:00,170.8016,171.2709,170.7616,171.1711,54965
2024-07-25 10:26:00,171.1711,171.2210,170.9813,171.2210,51020
2024-07-25 10:27:00,171.2310,171.3309,171.0313,171.2609,58299
2024-07-25 10:28:00,171.3009,171.3209,171.0013,171.1910,35035
2024-07-25 10:29:00,171.1611,171.3808,171.0412,171.3408,84144
2024-07-25 10:30:00,171.3408,171.5855,171.2709,171.5855,45360
2024-07-25 10:31:00,171.5804,171.6444,171.3908,171.3908,39545
2024-07-25 10:32:00,171.3808,171.5056,171.2710,171.4707,58904
2024-07-25 10:33:00,171.4807,171.6205,171.3209,171.3329,39794
2024-07-25 10:34:00,171.3309,171.9400,171.3309,171.8801,140077
2024-07-25 10:35:00,171.9001,171.9800,171.7103,171.8202,55618
2024-07-25 10:36:00,171.8402,172.1797,171.7103,171.9400,65747
2024-07-25 10:37:00,171.9650,172.0399,171.6305,171.6325,47802
2024-07-25 10:38:00,171.6305,172.0399,171.6205,172.0149,56231
2024-07-25 10:39:00,172.0099,172.2796,172.0000,172.1398,48955
2024-07-25 10:40:00,172.1298,172.3395,172.0699,172.3395,34488
2024-07-25 10:41:00,172.3695,172.6141,172.3350,172.4693,50617
2024-07-25 10:42:00,172.4793,172.5293,172.1797,172.4194,147489
2024-07-25 10:43:00,172.3994,172.6890,172.3595,172.6890,48994
2024-07-25 10:44:00,172.6691,172.6990,172.5193,172.6840,50105
2024-07-25 10:45:00,172.6691,172.9886,172.6291,172.9687,78295
2024-07-25 10:46:00,172.9986,173.3761,172.9788,173.2783,68303
2024-07-25 10:47:00,173.3154,173.5379,173.2783,173.3482,71319
2024-07-25 10:48:00,173.3599,173.3599,173.0785,173.1684,57052
2024-07-25 10:49:00,173.1734,173.4480,173.1185,173.4281,43219
2024-07-25 10:50:00,173.4537,173.4980,173.2083,173.2283,44266
2024-07-25 10:51:00,173.2183,173.2882,173.1086,173.2083,37248
2024-07-25 10:52:00,173.2283,173.5878,173.1885,173.5878,32598
2024-07-25 10:53:00,173.5779,173.7976,173.5579,173.7676,63814
2024-07-25 10:54:00,173.7976,173.8275,173.4480,173.5179,57227
2024-07-25 10:55:00,173.5079,173.5679,173.2183,173.5079,80630
2024-07-25 10:56:00,173.5279,173.8575,173.4980,173.6877,70920
2024-07-25 10:57:00,173.6977,173.6977,173.4480,173.4780,97575
2024-07-25 10:58:00,173.4680,173.6478,173.4330,173.4380,58781
2024-07-25 10:59:00,173.4181,173.6078,173.2707,173.6078,39588
2024-07-25 11:00:00,173.6278,173.8525,173.5279,173.7576,62942
2024-07-25 11:01:00,173.7476,173.7776,173.3881,173.6378,41113
2024-07-25 11:02:00,173.6228,173.6677,173.4182,173.6577,36516
2024-07-25 11:03:00,173.6378,173.6577,173.4480,173.5179,45131
2024-07-25 11:04:00,173.5079,173.6178,173.3382,173.4281,71427
2024-07-25 11:05:00,173.4181,173.4580,173.1185,173.2283,38275
2024-07-25 11:06:00,173.2083,173.2583,173.0386,173.1634,29616
2024-07-25 11:07:00,173.1734,173.5379,173.1684,173.4494,34863
2024-07-25 11:08:00,173.4880,173.5279,173.3581,173.4281,31403
2024-07-25 11:09:00,173.4281,173.5579,173.3681,173.4580,28826
2024-07-25 11:10:00,173.4780,173.6877,173.4380,173.5878,33999
2024-07-25 11:11:00,173.5878,173.7776,173.4780,173.7085,35820
2024-07-25 11:12:00,173.7376,173.8275,173.6478,173.7776,32071
2024-07-25 11:13:00,173.7776,174.1071,173.7277,174.0173,57185
2024-07-25 11:14:00,174.0173,174.0972,173.9174,174.0967,29467
2024-07-25 11:15:00,174.0972,174.0972,173.8175,173.9573,51888
2024-07-25 11:16:00,173.9474,173.9474,173.7876,173.8940,36236
2024-07-25 11:17:00,173.9074,174.2360,173.8974,174.2170,37967
2024-07-25 11:18:00,174.2170,174.2170,173.9873,173.9873,25858
2024-07-25 11:19:00,173.9973,174.0372,173.6977,173.7077,37751
2024-07-25 11:20:00,173.7390,173.7876,173.6877,173.7296,27023
2024-07-25 11:21:00,173.7277,173.7376,173.5679,173.6977,30275
2024-07-25 11:22:00,173.6777,173.7776,173.6078,173.6178,29945
2024-07-25 11:23:00,173.6178,173.6777,173.3382,173.4081,38021
2024-07-25 11:24:00,173.4181,173.7177,173.4081,173.6677,33425
2024-07-25 11:25:00,173.6877,173.6877,173.4380,173.4480,23908
2024-07-25 11:26:00,173.4580,173.5379,173.4330,173.5379,27231
2024-07-25 11:27:00,173.5379,173.6378,173.3581,173.3781,34825
2024-07-25 11:28:00,173.3581,173.4380,173.3232,173.3481,26545
2024-07-25 11:29:00,173.3282,173.6378,173.3082,173.6178,35163
2024-07-25 11:30:00,173.6178,173.7376,173.4385,173.4480,29107
2024-07-25 11:31:00,173.4580,173.5579,173.3781,173.3781,27683
2024-07-25 11:32:00,173.3981,173.5079,173.3402,173.3581,22300
2024-07-25 11:33:00,173.3681,173.5878,173.2982,173.5878,32654
2024-07-25 11:34:00,173.5679,173.5878,173.4281,173.4587,29141
2024-07-25 11:35:00,173.4580,173.5479,173.3482,173.5179,25397
2024-07-25 11:36:00,173.5279,173.6677,173.4081,173.4281,27144
2024-07-25 11:37:00,173.4281,173.4580,173.3282,173.3382,20798
2024-07-25 11:38:00,173.3282,173.4680,173.3282,173.4231,28611
2024-07-25 11:39:00,173.4424,173.5579,173.4380,173.5479,32202
2024-07-25 11:40:00,173.5579,173.5579,173.3282,173.3482,19041
2024-07-25 11:41:00,173.3482,173.3482,173.0486,173.0486,33382
2024-07-25 11:42:00,173.0186,173.0186,172.7789,172.8388,35444
2024-07-25 11:43:00,172.8189,173.0486,172.8130,172.9337,25839
2024-07-25 11:44:00,172.9287,173.1384,172.8688,173.1285,25166
2024-07-25 11:45:00,173.1285,173.1684,172.9487,173.1235,22664
2024-07-25 11:46:00,173.1384,173.3182,173.0985,173.3182,27680
2024-07-25 11:47:00,173.3181,173.3181,173.0685,173.1994,18496
2024-07-25 11:48:00,173.2283,173.2483,173.1784,173.1784,28403
2024-07-25 11:49:00,173.1784,173.3082,173.1784,173.1984,19421
2024-07-25 11:50:00,173.1884,173.5279,173.1784,173.5129,31031
2024-07-25 11:51:00,173.4880,173.5279,173.3981,173.4181,19105
2024-07-25 11:52:00,173.4181,173.5079,173.3482,173.3681,24409
2024-07-25 11:53:00,173.3781,173.4281,173.3082,173.4181,22502
2024-07-25 11:54:00,173.4380,173.6478,173.3981,173.6378,54890
2024-07-25 11:55:00,173.6178,173.6178,173.4341,173.4580,25623
2024-07-25 11:56:00,173.4330,173.4479,173.2583,173.2822,33994
2024-07-25 11:57:00,173.2882,173.3781,173.1484,173.1784,23957
2024-07-25 11:58:00,173.1384,173.2982,173.0985,173.2982,15333
2024-07-25 11:59:00,173.2982,173.5179,173.2783,173.5079,39893
2024-07-25 12:00:00,173.5079,173.6777,173.4980,173.5379,24065
2024-07-25 12:01:00,173.5529,173.7027,173.4980,173.6827,20305
2024-07-25 12:02:00,173.6677,173.8074,173.5978,173.8074,36842
2024-07-25 12:03:00,173.7876,174.0772,173.7576,173.9374,33516
2024-07-25 12:04:00,173.9374,174.0173,173.8475,173.8625,10127
2024-07-25 12:05:00,173.8475,173.8675,173.6777,173.6877,25296
2024-07-25 12:06:00,173.6777,173.6777,173.4680,173.4980,18812
2024-07-25 12:07:00,173.5479,173.5978,173.4780,173.5579,19052
2024-07-25 12:08:00,173.5679,173.5878,173.3132,173.3282,23872
2024-07-25 12:09:00,173.3332,173.4830,173.1584,173.4830,62162
2024-07-25 12:10:00,173.4680,173.7177,173.4330,173.6185,28078
2024-07-25 12:11:00,173.6677,173.7676,173.6378,173.6577,20263
2024-07-25 12:12:00,173.6677,173.7589,173.6478,173.6977,9905
2024-07-25 12:13:00,173.7238,173.8974,173.6977,173.8974,18634
2024-07-25 12:14:00,173.9174,174.0772,173.8175,174.0572,28109
2024-07-25 12:15:00,174.0472,174.2370,173.9672,174.2020,32321
2024-07-25 12:16:00,174.1870,174.1970,174.0372,174.0872,25698
2024-07-25 12:17:00,174.0772,174.1371,173.9573,174.1371,18414
2024-07-25 12:18:00,174.1071,174.1371,174.0272,174.0572,11299
2024-07-25 12:19:00,174.0572,174.2270,174.0572,174.1870,14004
2024-07-25 12:20:00,174.1671,174.2171,174.0722,174.2171,27549
2024-07-25 12:21:00,174.2270,174.3568,174.1770,174.3568,38670
2024-07-25 12:22:00,174.3668,174.5765,174.3268,174.5665,30221
2024-07-25 12:23:00,174.5565,174.6764,174.4866,174.5416,58166
2024-07-25 12:24:00,174.5965,174.6564,174.4966,174.5665,20701
2024-07-25 12:25:00,174.5366,174.5965,174.3568,174.3768,21856
2024-07-25 12:26:00,174.4067,174.5386,174.3368,174.4367,24720
2024-07-25 12:27:00,174.4667,174.5166,174.3369,174.4267,17294
2024-07-25 12:28:00,174.4287,174.4317,174.2769,174.2869,17750
2024-07-25 12:29:00,174.3169,174.3768,174.2471,174.3718,18933
2024-07-25 12:30:00,174.3768,174.5066,174.3169,174.4269,38499
2024-07-25 12:31:00,174.4567,174.4866,174.2769,174.4417,33365
2024-07-25 12:32:00,174.4267,174.5366,174.3268,174.4946,18031
2024-07-25 12:33:00,174.5016,174.5166,174.3269,174.3518,14745
2024-07-25 12:34:00,174.3468,174.4866,174.3468,174.4367,12265
2024-07-25 12:35:00,174.3868,174.3868,174.2853,174.2853,11423
2024-07-25 12:36:00,174.2769,174.4866,174.2370,174.4367,15216
2024-07-25 12:37:00,174.4367,174.4518,174.2669,174.3468,34855
2024-07-25 12:38:00,174.2969,174.3818,174.2869,174.3069,11480
2024-07-25 12:39:00,174.3219,174.3219,174.2070,174.2569,15317
2024-07-25 12:40:00,174.2370,174.3768,174.1770,174.2370,16995
2024-07-25 12:41:00,174.2619,174.3668,174.2170,174.2919,17177
2024-07-25 12:42:00,174.2819,174.2819,174.0972,174.2270,11002
2024-07-25 12:43:00,174.2569,174.3368,174.1970,174.2569,30166
2024-07-25 12:44:00,174.2470,174.2470,174.0972,174.1571,15326
2024-07-25 12:45:00,174.1697,174.1697,174.0672,174.1471,15934
2024-07-25 12:46:00,174.1371,174.2339,174.1071,174.1575,18373
2024-07-25 12:47:00,174.1571,174.1671,174.0472,174.1170,18296
2024-07-25 12:48:00,174.1171,174.1271,173.9324,174.0672,22168
2024-07-25 12:49:00,174.0572,174.0672,173.9673,174.0491,9124
2024-07-25 12:50:00,174.0672,174.2969,174.0073,174.2669,18769
2024-07-25 12:51:00,174.2669,174.4167,174.1870,174.1870,23753
2024-07-25 12:52:00,174.2170,174.2568,174.1172,174.1371,20867
2024-07-25 12:53:00,174.1371,174.2202,174.0872,174.0872,19036
2024-07-25 12:54:00,174.0522,174.1870,174.0522,174.1621,8571
2024-07-25 12:55:00,174.1797,174.2674,173.9873,174.2170,27763
2024-07-25 12:56:00,174.2070,174.4254,174.2070,174.4167,14311
2024-07-25 12:57:00,174.4267,174.5565,174.3968,174.5416,18458
2024-07-25 12:58:00,174.5466,174.5565,174.4367,174.4367,32419
2024-07-25 12:59:00,174.4367,174.4493,174.3368,174.3669,17797
2024-07-25 13:00:00,174.4067,174.4517,174.3268,174.4167,18918
2024-07-25 13:01:00,174.4267,174.5171,174.4267,174.4766,15283
2024-07-25 13:02:00,174.4567,174.6364,174.4367,174.6364,26432
2024-07-25 13:03:00,174.6564,174.7862,174.5665,174.7463,80446
2024-07-25 13:04:00,174.7463,174.8062,174.6364,174.6514,16518
2024-07-25 13:05:00,174.6364,174.8362,174.5865,174.7762,27892
2024-07-25 13:06:00,174.7663,174.8262,174.7263,174.8262,19813
2024-07-25 13:07:00,174.8262,174.8362,174.6664,174.6864,26508
2024-07-25 13:08:00,174.6964,174.8162,174.6564,174.8062,19608
2024-07-25 13:09:00,174.7962,174.8561,174.7463,174.8362,36122
