,open_ORCL,high_ORCL,low_ORCL,close_ORCL,volume_ORCL
2024-05-29 15:20:00,122.6658,122.7354,122.6658,122.7155,13982
2024-05-29 15:21:00,122.7155,122.7255,122.7056,122.7255,7739
2024-05-29 15:22:00,122.7354,122.7454,122.7255,122.7255,15764
2024-05-29 15:23:00,122.7255,122.7454,122.6956,122.7354,18338
2024-05-29 15:24:00,122.7454,122.7951,122.7454,122.7902,20281
2024-05-29 15:25:00,122.7951,122.8349,122.7852,122.8349,13771
2024-05-29 15:26:00,122.8449,122.8847,122.8300,122.8847,16717
2024-05-29 15:27:00,122.8897,122.9344,122.8648,122.8648,24466
2024-05-29 15:28:00,122.8747,122.9295,122.8548,122.9195,19609
2024-05-29 15:29:00,122.9046,122.9344,122.8747,122.8747,15944
2024-05-29 15:30:00,122.8747,122.8847,122.8335,122.8349,14503
2024-05-29 15:31:00,122.8250,122.8349,122.7852,122.8150,13855
2024-05-29 15:32:00,122.8045,122.8150,122.7951,122.8051,8252
2024-05-29 15:33:00,122.8051,122.8349,122.7819,122.8150,12614
2024-05-29 15:34:00,122.8051,122.8200,122.8051,122.8200,5829
2024-05-29 15:35:00,122.8150,122.9941,122.7951,122.9941,39081
2024-05-29 15:36:00,122.9941,123.0538,122.9941,123.0240,14020
2024-05-29 15:37:00,123.0240,123.0737,123.0140,123.0586,13120
2024-05-29 15:38:00,123.0638,123.0737,123.0538,123.0588,6762
2024-05-29 15:39:00,123.0687,123.0837,123.0439,123.0787,7018
2024-05-29 15:40:00,123.0820,123.1732,123.0538,123.1334,16607
2024-05-29 15:41:00,123.1434,123.1533,123.0737,123.0837,26082
2024-05-29 15:42:00,123.0935,123.1732,123.0140,123.1732,64608
2024-05-29 15:43:00,123.1732,123.1931,123.1135,123.1483,20001
2024-05-29 15:44:00,123.1434,123.1434,123.0737,123.0737,8463
2024-05-29 15:45:00,123.0737,123.0837,122.9742,122.9842,15343
2024-05-29 15:46:00,122.9842,123.1334,122.9842,123.1235,47384
2024-05-29 15:47:00,123.1235,123.1434,123.1135,123.1235,43708
2024-05-29 15:48:00,123.1235,123.1334,123.1135,123.1235,23236
2024-05-29 15:49:00,123.1235,123.1235,123.0339,123.0737,39841
2024-05-29 15:50:00,123.0737,123.1434,123.0538,123.1235,62839
2024-05-29 15:51:00,123.1235,123.2031,123.0737,123.1981,58037
2024-05-29 15:52:00,123.2031,123.2130,123.1284,123.1732,38992
2024-05-29 15:53:00,123.1732,123.2329,123.1633,123.2230,39842
2024-05-29 15:54:00,123.2230,123.2926,123.2130,123.2827,82672
2024-05-29 15:55:00,123.2827,123.2926,123.1235,123.1930,59002
2024-05-29 15:56:00,123.1832,123.2080,123.0936,123.1533,48358
2024-05-29 15:57:00,123.1533,123.1931,123.0339,123.0339,70458
2024-05-29 15:58:00,123.0339,123.0737,123.0240,123.0538,77407
2024-05-29 15:59:00,123.0638,123.1434,123.0339,123.1434,146497
2024-05-29 16:00:00,123.1434,124.0090,123.1135,123.1135,1972747
2024-05-29 16:01:00,123.1135,123.1135,122.8847,122.8847,2515
2024-05-29 16:02:00,122.8946,123.1135,122.8300,122.8300,70185
2024-05-29 16:03:00,122.8300,122.8300,121.8798,121.8798,2313
2024-05-29 16:04:00,121.8480,121.8798,121.7803,121.8798,306
2024-05-29 16:05:00,121.8698,123.1135,121.1568,123.1135,11081
2024-05-29 16:06:00,121.3724,121.3823,120.3874,120.3874,4051
2024-05-29 16:07:00,120.3874,120.3874,119.3925,119.8899,5373
2024-05-29 16:08:00,119.8103,123.1135,119.7506,119.8899,2136
2024-05-29 16:09:00,119.8899,119.8899,119.5019,119.8700,599
2024-05-29 16:10:00,123.1135,123.1135,119.8103,119.8700,893385
2024-05-29 16:11:00,119.8700,119.8899,119.7009,119.8899,225
2024-05-29 16:12:00,119.8800,119.8899,119.8700,119.8899,764
2024-05-29 16:13:00,119.8899,119.9894,119.6516,119.8800,3624
2024-05-29 16:14:00,119.7208,120.8650,119.2731,120.8650,4331
2024-05-29 16:15:00,123.1135,123.1135,120.8650,120.8650,48
2024-05-29 16:16:00,120.8650,120.8650,119.9894,119.9894,354
2024-05-29 16:17:00,120.6162,120.6162,119.8999,120.6162,171
2024-05-29 16:18:00,120.6063,120.6162,120.3376,120.6162,43
2024-05-29 16:19:00,120.5665,120.6162,120.5665,120.6162,24
2024-05-29 16:20:00,120.5366,123.1135,119.8899,119.8899,4106
2024-05-29 16:21:00,120.1984,120.1984,120.1387,120.1387,318
2024-05-29 16:22:00,120.1984,120.1984,119.6412,119.9994,3196
2024-05-29 16:23:00,119.9496,120.3675,119.8999,119.9894,154
2024-05-29 16:24:00,120.2779,120.2779,119.7705,119.7705,1121
2024-05-29 16:25:00,119.6611,119.7705,119.4322,119.6810,1101
2024-05-29 16:26:00,119.4422,119.7705,119.4422,119.4422,282
2024-05-29 16:27:00,119.6213,119.8899,119.5218,119.8899,443
2024-05-29 16:28:00,120.1387,120.1387,120.1387,120.1387,2
2024-05-29 16:29:00,120.0989,120.2381,120.0591,120.2381,1048
2024-05-29 16:30:00,120.1188,120.7655,120.1188,120.7655,2
2024-05-29 16:31:00,120.7655,120.7655,120.2381,120.2580,107
2024-05-29 16:32:00,120.2879,120.2879,120.2879,120.2879,9
2024-05-29 16:33:00,120.2879,121.0142,120.0889,120.0889,81
2024-05-29 16:34:00,120.2879,120.2879,120.2879,120.2879,1
2024-05-29 16:35:00,120.2779,120.8849,119.8899,119.8899,1468
2024-05-29 16:36:00,119.8899,120.0889,119.8899,120.0889,887
2024-05-29 16:37:00,120.0889,120.0989,119.7805,119.9894,1872
2024-05-29 16:38:00,119.9894,120.0093,119.9894,119.9894,9772
2024-05-29 16:39:00,120.0591,120.3575,120.0591,120.2282,59
2024-05-29 16:40:00,120.0889,120.0889,120.0889,120.0889,637
2024-05-29 16:41:00,120.2680,120.2879,120.2680,120.2680,31
2024-05-29 16:42:00,120.2879,120.2978,120.0919,120.0919,190
2024-05-29 16:43:00,120.2680,120.3575,120.2680,120.3575,98
2024-05-29 16:44:00,120.2978,120.3675,120.2978,120.3675,2
2024-05-29 16:45:00,120.3575,121.0142,120.3575,120.3675,219
2024-05-29 16:46:00,120.3675,120.4869,119.3626,119.3817,2613
2024-05-29 16:47:00,119.3726,119.3925,119.2134,119.3925,386
2024-05-29 16:48:00,119.3921,119.3925,119.3921,119.3925,2876
2024-05-29 16:49:00,119.7904,119.7904,119.3925,119.3925,379
2024-05-29 16:50:00,119.3925,119.3925,119.3925,119.3925,103
2024-05-29 16:51:00,119.3925,119.3925,118.8950,119.0940,1293
2024-05-29 16:52:00,118.8950,119.0641,118.6960,118.7439,2073
2024-05-29 16:53:00,118.7457,120.0093,118.6661,118.7955,1713
2024-05-29 16:54:00,119.2731,119.4720,116.9648,119.3925,575
2024-05-29 16:55:00,119.6909,119.6909,119.6511,119.6511,50
2024-05-29 16:56:00,119.4124,119.4124,119.3925,119.3925,880
2024-05-29 16:57:00,119.7606,119.8899,119.3925,119.4422,82
2024-05-29 16:58:00,119.8899,119.8899,119.8899,119.8899,5
2024-05-29 16:59:00,119.7904,119.7904,119.7904,119.7904,2
2024-05-29 17:00:00,119.8899,119.8899,119.8899,119.8899,100
2024-05-29 17:01:00,119.6511,123.1135,119.6412,119.6909,139
2024-05-29 17:02:00,119.6909,119.7407,119.6909,119.7407,50
2024-05-29 17:03:00,119.3925,120.3874,119.3925,120.3874,12
2024-05-29 17:04:00,120.3874,120.3874,119.4223,119.4919,33
2024-05-29 17:05:00,119.7307,120.3874,119.7208,120.0591,804
2024-05-29 17:07:00,119.8402,119.8501,119.8402,119.8402,32
2024-05-29 17:09:00,120.3774,120.3774,120.3774,120.3774,5
2024-05-29 17:11:00,120.1884,120.1884,119.7904,119.8302,30
2024-05-29 17:12:00,119.8511,119.8511,119.8203,119.8402,20
2024-05-29 17:13:00,119.7009,119.7009,119.3427,119.3626,3008
2024-05-29 17:14:00,119.3626,119.3626,118.9945,119.3029,30
2024-05-29 17:15:00,119.3427,119.3527,119.3427,119.3497,16
2024-05-29 17:16:00,119.3726,119.3726,119.1835,119.1835,61
2024-05-29 17:17:00,119.1835,119.1835,118.8950,119.1835,554
2024-05-29 17:18:00,119.1835,119.1835,119.1835,119.1835,10
2024-05-29 17:19:00,119.2631,119.2731,119.2631,119.2731,63
2024-05-29 17:20:00,119.3825,119.3825,119.3825,119.3825,10
2024-05-29 17:21:00,119.2731,119.3825,119.2731,119.3825,2
2024-05-29 17:22:00,119.3825,119.3825,119.2731,119.3825,16
2024-05-29 17:23:00,119.2731,119.2731,119.2034,119.2034,50
2024-05-29 17:24:00,119.2034,119.2034,119.1139,119.1139,270
2024-05-29 17:25:00,119.0542,123.1135,118.9845,123.1135,26531
2024-05-29 17:26:00,118.9907,119.0840,118.9907,119.0442,656
2024-05-29 17:27:00,119.0840,119.0840,119.0840,119.0840,44
2024-05-29 17:28:00,119.0940,119.1039,119.0940,119.1039,834
2024-05-29 17:29:00,119.1935,119.3925,119.1935,119.3925,101
2024-05-29 17:30:00,119.3925,119.3925,119.1935,119.3925,24
2024-05-29 17:31:00,119.3925,119.3925,119.1835,119.1835,54
2024-05-29 17:32:00,119.1835,119.1935,119.1835,119.1935,217
2024-05-29 17:33:00,118.9945,119.3925,118.9945,119.3925,103
2024-05-29 17:34:00,118.9945,119.3925,118.9945,119.3925,302
2024-05-29 17:35:00,119.3925,119.3925,119.3925,119.3925,56
2024-05-29 17:36:00,119.3925,119.3925,119.3925,119.3925,3526
2024-05-29 17:38:00,119.3925,119.3925,119.3925,119.3925,35
2024-05-29 17:39:00,118.9947,118.9947,118.9947,118.9947,1
2024-05-29 17:44:00,119.3925,119.3925,119.3925,119.3925,14
2024-05-29 17:45:00,119.3825,119.3925,119.3825,119.3925,626
2024-05-29 17:46:00,119.3925,119.3925,119.3925,119.3925,100
2024-05-29 17:48:00,119.8899,120.2879,119.8899,120.2879,24
2024-05-29 17:51:00,119.8899,119.8899,119.8899,119.8899,110
2024-05-29 17:52:00,120.2879,120.2879,119.7904,119.7904,550
2024-05-29 17:53:00,119.3925,119.3925,119.3825,119.3925,611
2024-05-29 17:54:00,119.1935,119.3925,119.1935,119.3925,778
2024-05-29 17:55:00,119.3925,119.3925,119.3925,119.3925,1
2024-05-29 17:56:00,119.3925,119.3925,119.2930,119.2930,101
2024-05-29 17:57:00,119.3925,119.3925,119.2930,119.3925,111
2024-05-29 17:59:00,119.3825,119.3825,119.3825,119.3825,10
2024-05-29 18:00:00,119.7904,119.7904,119.7904,119.7904,10
2024-05-29 18:01:00,119.4124,119.4124,119.3825,119.3925,100
2024-05-29 18:02:00,119.3925,119.3925,119.3925,119.3925,678
2024-05-29 18:03:00,119.3925,119.3925,119.3925,119.3925,35
2024-05-29 18:04:00,119.3925,119.3925,119.3825,119.3925,656
2024-05-29 18:05:00,119.3925,119.3925,119.3925,119.3925,100
2024-05-29 18:06:00,119.3925,119.3925,119.3925,119.3925,100
2024-05-29 18:07:00,119.3925,119.3925,119.3925,119.3925,1
2024-05-29 18:08:00,119.2930,119.2930,119.2930,119.2930,50
2024-05-29 18:09:00,119.3925,119.3925,119.3925,119.3925,30
2024-05-29 18:10:00,119.3925,119.3925,119.3825,119.3825,19
2024-05-29 18:11:00,119.2973,119.3925,119.2973,119.3925,98
2024-05-29 18:12:00,119.3825,119.3825,119.3825,119.3825,2
2024-05-29 18:14:00,119.2930,119.2930,119.2930,119.2930,1
2024-05-29 18:16:00,119.3925,119.3925,119.3825,119.3925,300
2024-05-29 18:17:00,119.2930,119.2930,119.2930,119.2930,230
2024-05-29 18:21:00,119.4919,119.4919,119.4919,119.4919,1
