,open_MSFT,high_MSFT,low_MSFT,close_MSFT,volume_MSFT
2024-04-01 06:58:00,422.9754,422.9754,422.9754,422.9754,5
2024-04-01 06:59:00,422.9754,422.9853,422.9256,422.9555,18
2024-04-01 07:00:00,422.9455,422.9455,421.5006,422.2878,5435
2024-04-01 07:01:00,421.9690,422.2480,421.9490,422.2480,662
2024-04-01 07:02:00,422.0586,422.2181,421.5803,421.6302,795
2024-04-01 07:03:00,421.7996,421.9889,421.7996,421.8594,103
2024-04-01 07:04:00,421.9291,421.9291,421.7497,421.7996,11
2024-04-01 07:05:00,421.6999,421.7996,421.5206,421.7697,66
2024-04-01 07:06:00,421.7099,421.7199,421.6999,421.6999,35
2024-04-01 07:07:00,421.6900,421.7199,421.3910,421.6700,1462
2024-04-01 07:08:00,421.6800,421.6999,421.5006,421.6999,307
2024-04-01 07:09:00,421.5505,421.6501,421.5305,421.6501,135
2024-04-01 07:10:00,421.6501,421.6501,421.5505,421.5505,72
2024-04-01 07:11:00,421.6999,421.7996,421.6999,421.6999,183
2024-04-01 07:12:00,421.7497,421.8892,421.6999,421.8793,990
2024-04-01 07:13:00,421.8892,421.9092,421.7697,421.9092,1700
2024-04-01 07:14:00,421.8394,421.9191,421.7697,421.8394,11
2024-04-01 07:15:00,421.7697,421.9191,421.6999,421.8295,234
2024-04-01 07:16:00,421.6302,421.6501,421.5006,421.5006,354
2024-04-01 07:17:00,421.5006,421.6501,421.5006,421.6501,54
2024-04-01 07:18:00,421.6003,421.6501,421.5006,421.6501,75
2024-04-01 07:19:00,421.6401,421.6401,421.4907,421.5206,491
2024-04-01 07:20:00,421.5405,421.5405,421.4010,421.5006,343
2024-04-01 07:21:00,421.5006,421.5006,421.0921,421.1917,1051
2024-04-01 07:22:00,421.3013,421.3013,421.1618,421.1618,416
2024-04-01 07:23:00,421.1618,421.2615,421.0124,421.0722,121
2024-04-01 07:24:00,421.1718,421.2714,421.1220,421.1818,77
2024-04-01 07:25:00,421.1718,421.1818,421.1618,421.1618,21
2024-04-01 07:26:00,421.1818,421.1818,421.0423,421.1519,149
2024-04-01 07:27:00,421.2416,421.2914,421.2416,421.2814,199
2024-04-01 07:28:00,421.2814,421.2914,421.1718,421.1718,141
2024-04-01 07:29:00,421.2714,421.2714,421.1519,421.1618,278
2024-04-01 07:30:00,421.1120,421.1519,421.0522,421.1419,143
2024-04-01 07:31:00,421.1618,421.2017,421.0423,421.1618,434
2024-04-01 07:32:00,421.1020,421.1020,421.1020,421.1020,33
2024-04-01 07:33:00,421.1020,421.1419,421.0024,421.1120,130
2024-04-01 07:34:00,421.1519,421.1718,421.0223,421.0921,170
2024-04-01 07:35:00,421.1319,421.1718,421.1120,421.1618,156
2024-04-01 07:36:00,421.1120,421.2017,421.1120,421.2017,54
2024-04-01 07:37:00,421.1917,421.8295,421.1917,421.5006,3153
2024-04-01 07:38:00,421.5803,421.5903,421.5803,421.5903,3
2024-04-01 07:39:00,421.6900,421.6999,421.5106,421.5305,89
2024-04-01 07:40:00,421.5405,421.6999,421.5305,421.6999,137
2024-04-01 07:41:00,421.5305,421.8295,421.5305,421.8295,527
2024-04-01 07:42:00,421.7896,421.7896,421.5604,421.5604,156
2024-04-01 07:43:00,421.7896,422.0985,421.7896,422.0985,1815
2024-04-01 07:44:00,421.9989,422.1483,421.9291,422.1284,15
2024-04-01 07:45:00,421.9092,421.9092,421.8494,421.8594,227
2024-04-01 07:46:00,421.8494,421.8494,421.8394,421.8494,29
2024-04-01 07:47:00,421.8992,422.0686,421.8594,422.0686,573
2024-04-01 07:48:00,421.9690,422.0487,421.8494,422.0487,430
2024-04-01 07:49:00,422.0487,422.0487,421.9989,421.9989,34
2024-04-01 07:50:00,421.9490,422.0288,421.9490,421.9490,115
2024-04-01 07:51:00,421.9092,422.0188,421.9092,421.9092,5
2024-04-01 07:52:00,421.8992,421.9291,421.8992,421.9291,3
2024-04-01 07:53:00,421.9291,422.0188,421.9092,421.9191,102
2024-04-01 07:54:00,421.9092,421.9590,421.8594,421.8693,107
2024-04-01 07:55:00,421.8693,422.0188,421.8594,421.8594,23
2024-04-01 07:57:00,421.9989,421.9989,421.9391,421.9889,126
2024-04-01 07:59:00,421.9889,421.9889,421.9889,421.9889,7
2024-04-01 08:00:00,422.0080,423.6704,419.2287,419.2287,9744
2024-04-01 08:01:00,421.9590,422.7263,419.2287,422.0985,825
2024-04-01 08:02:00,422.1085,422.7362,419.2287,419.2287,4452
2024-04-01 08:03:00,419.2287,422.7362,419.2287,422.5270,1136
2024-04-01 08:04:00,422.3775,422.6964,421.9889,422.0985,1128
2024-04-01 08:05:00,422.2181,422.6764,419.2287,422.3675,5440
2024-04-01 08:06:00,422.2978,422.6764,421.5006,421.9989,2270
2024-04-01 08:07:00,421.9989,421.9989,421.5006,421.9889,1224
2024-04-01 08:08:00,421.4907,421.9889,421.4508,421.9889,428
2024-04-01 08:09:00,421.5588,421.7448,421.5006,421.7049,927
2024-04-01 08:10:00,421.7049,421.9092,421.2017,421.4707,692
2024-04-01 08:11:00,421.3811,421.5006,421.0622,421.0622,483
2024-04-01 08:12:00,421.2266,421.3312,421.0558,421.0558,148
2024-04-01 08:13:00,421.2216,421.2615,421.0594,421.2515,86
2024-04-01 08:14:00,421.2615,421.5006,421.2615,421.3013,506
2024-04-01 08:15:00,421.3512,421.3512,421.2515,421.2914,112
2024-04-01 08:16:00,421.2864,421.3811,421.2515,421.3811,62
2024-04-01 08:17:00,421.3013,421.4907,421.1020,421.3013,488
2024-04-01 08:18:00,421.3113,421.5006,421.2017,421.3512,98
2024-04-01 08:19:00,421.4907,421.8892,421.2017,421.5505,3386
2024-04-01 08:20:00,421.5505,421.8892,421.2017,421.2017,1269
2024-04-01 08:21:00,421.3512,421.7846,421.2117,421.5006,3363
2024-04-01 08:22:00,421.2117,421.6877,421.2117,421.4757,170
2024-04-01 08:23:00,421.4807,421.6501,421.2615,421.4807,212
2024-04-01 08:24:00,421.4109,421.6999,421.4109,421.5255,152
2024-04-01 08:25:00,421.5255,421.6501,421.5006,421.6302,442
2024-04-01 08:26:00,421.5754,421.6501,421.5604,421.6302,2004
2024-04-01 08:27:00,421.5903,422.1184,421.5903,421.8245,1169
2024-04-01 08:28:00,421.8245,421.9989,421.7497,421.8494,322
2024-04-01 08:29:00,421.7796,421.9989,421.7497,421.8743,452
2024-04-01 08:30:00,421.9191,421.9989,421.7398,421.7398,2063
2024-04-01 08:31:00,421.8594,421.9490,421.3412,421.5455,1601
2024-04-01 08:32:00,421.5505,421.8195,421.5305,421.8195,561
2024-04-01 08:33:00,421.6302,421.9391,421.6102,421.9391,1180
2024-04-01 08:34:00,421.7497,421.9590,421.5903,421.6501,872
2024-04-01 08:35:00,421.7298,421.9590,421.5803,421.6900,2034
2024-04-01 08:36:00,421.6700,421.9590,419.2287,421.6102,2348
2024-04-01 08:37:00,421.6102,421.7796,421.6003,421.6501,104
2024-04-01 08:38:00,421.6501,421.9590,421.6202,421.8544,510
2024-04-01 08:39:00,421.8544,421.9590,421.7896,421.8693,236
2024-04-01 08:40:00,421.8095,421.9590,421.6999,421.8295,343
2024-04-01 08:41:00,421.8693,421.9590,421.8295,421.9191,677
2024-04-01 08:42:00,421.8295,422.2081,421.8295,421.9540,1400
2024-04-01 08:43:00,422.2081,422.2081,421.6999,421.9889,145
2024-04-01 08:44:00,421.9540,422.2081,421.9540,422.2081,42
2024-04-01 08:45:00,422.0387,422.0935,421.9789,422.0487,1525
2024-04-01 08:46:00,422.0387,422.0985,421.9789,422.0586,74
2024-04-01 08:47:00,421.9889,422.2081,421.7697,422.2081,81
2024-04-01 08:48:00,422.0786,422.3377,422.0786,422.3377,2410
2024-04-01 08:49:00,422.1433,422.3377,422.1433,422.1981,81
2024-04-01 08:50:00,422.1433,422.3377,422.0985,422.2380,420
2024-04-01 08:51:00,422.3377,422.3377,419.1839,422.2320,512
2024-04-01 08:52:00,421.9490,422.3377,421.9490,422.1334,318
2024-04-01 08:53:00,422.2280,422.2280,421.9612,422.0487,1529
2024-04-01 08:54:00,422.0188,422.1483,421.9092,422.0586,937
2024-04-01 08:55:00,421.9092,422.1483,421.6999,421.9241,336
2024-04-01 08:56:00,421.9590,422.1483,418.9497,421.9241,130
2024-04-01 08:57:00,421.9291,422.1483,421.7497,422.0885,938
2024-04-01 08:58:00,422.0736,422.1483,419.2287,422.0586,944
2024-04-01 08:59:00,422.0736,422.1483,421.9989,422.0736,425
2024-04-01 09:00:00,422.0786,422.1483,421.9989,422.0736,1667
2024-04-01 09:01:00,422.0736,422.2878,421.9989,422.1433,1330
2024-04-01 09:02:00,422.1433,422.2878,421.9989,421.9989,2470
2024-04-01 09:03:00,421.9989,422.1981,421.9989,422.0985,768
2024-04-01 09:04:00,422.0985,422.1981,421.7398,421.9391,2390
2024-04-01 09:05:00,422.1443,422.1981,419.2287,422.0387,330
2024-04-01 09:06:00,421.9490,422.0985,421.8195,422.0487,659
2024-04-01 09:07:00,422.0387,422.0586,421.8942,421.8942,485
2024-04-01 09:08:00,421.8203,421.9889,421.7996,421.9441,1676
2024-04-01 09:09:00,421.8992,422.1981,421.8992,421.9590,1515
2024-04-01 09:10:00,422.0487,422.1981,421.8992,422.0487,347
2024-04-01 09:11:00,421.9690,422.1981,421.8992,422.0238,137
2024-04-01 09:12:00,422.1483,422.1483,421.9291,422.0487,1632
2024-04-01 09:13:00,421.8892,422.1483,421.7014,421.8594,1975
2024-04-01 09:14:00,421.7398,422.1483,421.6999,421.8394,1064
2024-04-01 09:15:00,421.8594,422.0487,421.2117,421.2117,2805
2024-04-01 09:16:00,421.2117,421.5006,421.1020,421.1020,2173
2024-04-01 09:17:00,421.1020,421.3013,418.6209,421.1917,343
2024-04-01 09:18:00,421.2017,421.5006,421.1917,421.5006,4249
2024-04-01 09:19:00,421.5006,421.8992,421.1020,421.3412,148
2024-04-01 09:20:00,421.5006,421.5305,421.1020,421.2067,96
2024-04-01 09:21:00,421.2017,421.8992,421.2017,421.5405,1146
2024-04-01 09:22:00,421.6102,421.6102,421.2017,421.2017,147
2024-04-01 09:23:00,421.6003,421.8992,421.2117,421.5604,330
2024-04-01 09:24:00,421.4159,421.6994,421.3910,421.5106,935
2024-04-01 09:25:00,421.6999,421.6999,421.3213,421.5156,1089
2024-04-01 09:26:00,421.3312,421.6999,421.2216,421.6501,1033
2024-04-01 09:27:00,421.2216,422.3775,421.2216,421.9391,3558
2024-04-01 09:28:00,422.3377,422.4971,421.9590,422.3875,2817
2024-04-01 09:29:00,422.4473,422.6266,422.2878,422.5668,1969
2024-04-01 09:30:00,422.4473,422.4672,420.9725,421.6601,485441
2024-04-01 09:31:00,421.5305,422.3476,421.4309,422.0885,118386
2024-04-01 09:32:00,422.0487,423.2443,422.0387,423.0053,124601
2024-04-01 09:33:00,423.0352,424.9384,423.0352,424.1811,230466
2024-04-01 09:34:00,424.1512,425.0879,424.0316,424.9383,122798
2024-04-01 09:35:00,424.9284,425.9349,424.9284,425.5014,164489
2024-04-01 09:36:00,425.4366,426.3683,425.3942,425.4067,124246
2024-04-01 09:37:00,425.4865,426.2637,425.4366,426.0843,88471
2024-04-01 09:38:00,426.1242,426.3733,425.2473,425.4267,93543
2024-04-01 09:39:00,425.4366,425.5363,424.4501,424.7092,81711
2024-04-01 09:40:00,424.8089,425.1676,424.3654,424.4900,149386
2024-04-01 09:41:00,424.4900,424.5199,423.8323,423.9164,76053
2024-04-01 09:42:00,423.8722,424.0864,423.3441,423.8622,72735
2024-04-01 09:43:00,423.9320,423.9320,423.2644,423.2743,82579
2024-04-01 09:44:00,423.3291,423.4041,423.0950,423.2830,101593
2024-04-01 09:45:00,423.2943,423.8722,423.2943,423.3042,104443
2024-04-01 09:46:00,423.3142,423.6032,423.0352,423.4537,70117
2024-04-01 09:47:00,423.3939,423.3939,422.6067,422.8708,64132
2024-04-01 09:48:00,422.8309,422.8857,422.3476,422.5768,116007
2024-04-01 09:49:00,422.5469,422.7362,422.4075,422.5171,67554
2024-04-01 09:50:00,422.5668,422.8259,422.4971,422.7063,56941
2024-04-01 09:51:00,422.7063,422.7063,422.3775,422.6518,85083
2024-04-01 09:52:00,422.6233,422.8259,422.4971,422.7162,49799
2024-04-01 09:53:00,422.7163,422.7912,422.5170,422.5668,52312
2024-04-01 09:54:00,422.5668,423.0651,422.5469,422.9754,52163
2024-04-01 09:55:00,423.0003,423.2444,423.0003,423.0700,72727
2024-04-01 09:56:00,423.0803,423.2833,422.7562,422.8757,62958
2024-04-01 09:57:00,422.8757,422.9852,422.6366,422.7113,33590
2024-04-01 09:58:00,422.7063,422.7661,422.4871,422.6864,51609
2024-04-01 09:59:00,422.7063,422.7861,422.5071,422.7811,39581
2024-04-01 10:00:00,422.7462,423.1647,422.4772,423.0103,65688
2024-04-01 10:01:00,423.0496,423.6840,423.0053,423.4935,53888
2024-04-01 10:02:00,423.5085,423.5085,422.5768,422.5768,46527
2024-04-01 10:03:00,422.5853,422.9953,422.4971,422.9754,43500
2024-04-01 10:04:00,422.9455,423.1647,422.4921,422.4921,59868
2024-04-01 10:05:00,422.5120,423.0451,422.4971,422.9547,52153
2024-04-01 10:06:00,422.9156,423.3590,422.9007,423.2893,53302
2024-04-01 10:07:00,423.3042,423.6958,423.2743,423.5252,58529
2024-04-01 10:08:00,423.5932,424.1512,423.5334,424.1014,63742
2024-04-01 10:09:00,424.1313,424.2608,423.9022,423.9918,62009
2024-04-01 10:10:00,423.9718,424.4501,423.9419,424.1911,57945
2024-04-01 10:11:00,424.1911,424.3306,423.8921,424.0117,47546
2024-04-01 10:12:00,423.9818,424.2708,423.9320,424.2491,25777
2024-04-01 10:13:00,424.2508,424.5548,423.9918,424.5199,61307
2024-04-01 10:14:00,424.5358,424.5597,424.2210,424.2508,43720
2024-04-01 10:15:00,424.1811,424.3505,423.9419,424.2309,81387
2024-04-01 10:16:00,424.2309,424.2907,423.9419,424.0466,31961
2024-04-01 10:17:00,423.9918,424.0217,423.7128,423.7985,21002
2024-04-01 10:18:00,423.7427,423.7854,422.8359,422.8858,35219
2024-04-01 10:19:00,422.8359,422.8957,422.6366,422.7263,33790
2024-04-01 10:20:00,422.7412,423.0451,422.5569,422.9156,31472
2024-04-01 10:21:00,422.9056,423.0103,422.6665,422.8060,27612
2024-04-01 10:22:00,422.8160,422.9455,422.5868,422.8458,31423
2024-04-01 10:23:00,422.7960,423.0651,422.7362,423.0352,26218
2024-04-01 10:24:00,423.0651,423.2345,422.9256,423.2345,27343
2024-04-01 10:25:00,423.2285,423.3839,423.1136,423.2644,31652
2024-04-01 10:26:00,423.2545,423.3441,423.0750,423.1946,38622
2024-04-01 10:27:00,423.1684,423.4985,423.0950,423.3540,41342
2024-04-01 10:28:00,423.3341,423.5135,423.2337,423.4736,20654
2024-04-01 10:29:00,423.4437,423.5135,423.2943,423.3042,27009
2024-04-01 10:30:00,423.3341,423.5185,423.2843,423.4886,27471
2024-04-01 10:31:00,423.4736,423.8523,423.4338,423.6032,51702
2024-04-01 10:32:00,423.6729,423.7626,423.4437,423.4437,37792
2024-04-01 10:33:00,423.4736,423.6928,423.2743,423.6281,29751
2024-04-01 10:34:00,423.6032,423.7725,423.5135,423.7526,46671
2024-04-01 10:35:00,423.7140,423.7626,423.4935,423.7204,44741
2024-04-01 10:36:00,423.6729,423.8124,423.6231,423.8024,36293
2024-04-01 10:37:00,423.7762,423.8124,423.4437,423.4686,35797
2024-04-01 10:38:00,423.4338,423.5035,423.0551,423.1219,36942
2024-04-01 10:39:00,423.0750,423.0750,422.3875,422.6067,57230
2024-04-01 10:40:00,422.6266,422.8957,422.4971,422.8957,30759
2024-04-01 10:41:00,422.8857,423.1149,422.8060,423.0352,29018
2024-04-01 10:42:00,423.0053,423.0750,422.8359,422.9754,19507
2024-04-01 10:43:00,422.9232,423.0053,422.8558,422.9056,27955
2024-04-01 10:44:00,422.8857,423.2046,422.7661,423.1383,39983
2024-04-01 10:45:00,423.1547,423.1547,422.8359,422.9455,26347
2024-04-01 10:46:00,422.9415,423.2644,422.9056,423.0152,20164
2024-04-01 10:47:00,423.1049,423.2943,423.0700,423.2743,28361
2024-04-01 10:48:00,423.2644,423.3397,422.9893,423.0551,31845
2024-04-01 10:49:00,423.0501,423.1348,422.8757,423.0152,21757
2024-04-01 10:50:00,423.0152,423.0294,422.7562,422.8658,24009
2024-04-01 10:51:00,422.8458,422.8957,422.5569,422.5967,27288
2024-04-01 10:52:00,422.5967,422.6764,422.2181,422.6167,62356
2024-04-01 10:53:00,422.6764,422.7263,422.5768,422.6139,21207
2024-04-01 10:54:00,422.5917,422.6167,422.2878,422.4021,38713
2024-04-01 10:55:00,422.3536,422.5868,422.3524,422.4174,22692
2024-04-01 10:56:00,422.4473,422.7063,422.4473,422.6864,27259
2024-04-01 10:57:00,422.6715,422.6864,422.3576,422.3576,22513
2024-04-01 10:58:00,422.3377,422.4174,422.2081,422.3200,45804
2024-04-01 10:59:00,422.3377,422.6286,422.3377,422.5569,30080
2024-04-01 11:00:00,422.5071,422.5475,422.3377,422.4273,28717
2024-04-01 11:01:00,422.4074,422.5071,422.1583,422.4273,43424
2024-04-01 11:02:00,422.4174,422.5170,422.2679,422.4373,17010
2024-04-01 11:03:00,422.4473,422.7412,422.4373,422.6764,30258
2024-04-01 11:04:00,422.6506,422.7000,422.6167,422.6964,16651
2024-04-01 11:05:00,422.7262,422.8658,422.7262,422.8259,26212
2024-04-01 11:06:00,422.8160,422.9021,422.6386,422.8558,27929
2024-04-01 11:07:00,422.8460,423.3291,422.8460,423.0325,36184
2024-04-01 11:08:00,423.0750,423.0750,422.8757,422.9156,19856
2024-04-01 11:09:00,422.9056,422.9455,422.6565,422.6964,21237
2024-04-01 11:10:00,422.7163,422.7163,422.0686,422.0786,54506
2024-04-01 11:11:00,422.0885,422.2181,422.0748,422.1035,30602
2024-04-01 11:12:00,422.1679,422.1679,421.8494,421.8793,42555
2024-04-01 11:13:00,421.8793,421.9092,421.7497,421.8195,27330
2024-04-01 11:14:00,421.8195,422.0387,421.7996,421.8892,29862
2024-04-01 11:15:00,421.9191,421.9191,421.6601,421.7099,29178
2024-04-01 11:16:00,421.6401,421.6750,421.2017,421.2216,59311
2024-04-01 11:17:00,421.1618,421.5305,421.1419,421.5106,30482
2024-04-01 11:18:00,421.5206,421.6800,421.4309,421.4508,20895
2024-04-01 11:19:00,421.4807,421.8195,421.4408,421.7398,17270
2024-04-01 11:20:00,421.7199,421.7598,421.4907,421.5803,19094
2024-04-01 11:21:00,421.5604,421.6999,421.5455,421.6999,9719
2024-04-01 11:22:00,421.6999,421.9690,421.6750,421.9690,14711
2024-04-01 11:23:00,421.9590,422.3177,421.8594,422.2181,36966
2024-04-01 11:24:00,422.2579,422.4024,422.2579,422.2988,28668
2024-04-01 11:25:00,422.3177,422.4971,422.2081,422.3755,26162
2024-04-01 11:26:00,422.3775,422.5985,422.3675,422.3675,21612
2024-04-01 11:27:00,422.3835,422.5270,422.2868,422.5071,21061
2024-04-01 11:28:00,422.5121,422.6067,422.3127,422.3127,39094
2024-04-01 11:29:00,422.2679,422.4473,422.2181,422.4373,25026
2024-04-01 11:30:00,422.4273,422.4373,422.2878,422.3576,13815
2024-04-01 11:31:00,422.3576,422.4547,422.3177,422.3974,7904
2024-04-01 11:32:00,422.3775,422.5626,422.3675,422.4074,13456
2024-04-01 11:33:00,422.3875,422.5070,422.2480,422.4296,17644
2024-04-01 11:34:00,422.4572,422.4871,422.3576,422.3974,16365
2024-04-01 11:35:00,422.4174,422.6864,422.4174,422.6814,22196
2024-04-01 11:36:00,422.6864,422.8595,422.6611,422.6611,20412
2024-04-01 11:37:00,422.6167,422.6167,422.4473,422.4589,13203
2024-04-01 11:38:00,422.5369,422.5406,422.4323,422.4522,11981
2024-04-01 11:39:00,422.4772,422.5170,422.3177,422.3476,27556
2024-04-01 11:40:00,422.3426,422.3806,422.2480,422.3353,11804
2024-04-01 11:41:00,422.3277,422.5071,422.3177,422.5071,11229
2024-04-01 11:42:00,422.5160,422.5868,422.3974,422.4572,18992
2024-04-01 11:43:00,422.4672,422.7362,422.4572,422.6764,38463
2024-04-01 11:44:00,422.6764,422.8259,422.6615,422.8010,23521
2024-04-01 11:45:00,422.7811,422.8558,422.5648,422.6266,28372
2024-04-01 11:46:00,422.6416,422.8060,422.3586,422.4323,18298
2024-04-01 11:47:00,422.4473,422.5768,422.3876,422.5668,12631
2024-04-01 11:48:00,422.6167,422.6365,422.5369,422.5718,8432
2024-04-01 11:49:00,422.5967,422.8259,422.5839,422.8159,14437
2024-04-01 11:50:00,422.7861,422.8060,422.5071,422.5369,17053
2024-04-01 11:51:00,422.5718,422.6361,422.3476,422.3875,15418
2024-04-01 11:52:00,422.3875,422.3875,422.2780,422.3666,12194
2024-04-01 11:53:00,422.3476,422.3494,422.0387,422.1384,25465
2024-04-01 11:54:00,422.1384,422.1384,421.8893,422.0028,22623
2024-04-01 11:55:00,422.0088,422.2459,421.9491,421.9491,17450
2024-04-01 11:56:00,421.9867,422.0679,421.8693,421.9092,20105
2024-04-01 11:57:00,421.8494,421.9142,421.7697,421.9032,17791
2024-04-01 11:58:00,421.8693,421.9142,421.7398,421.7398,14312
2024-04-01 11:59:00,421.7348,421.8195,421.6302,421.6700,15529
2024-04-01 12:00:00,421.7497,421.8189,421.6102,421.7697,17077
2024-04-01 12:01:00,421.8594,421.8594,421.7199,421.7597,16068
2024-04-01 12:02:00,421.7645,422.1085,421.7645,422.1085,20202
2024-04-01 12:03:00,422.1135,422.3377,422.1135,422.3277,28217
2024-04-01 12:04:00,422.3227,422.5967,422.3078,422.5967,28261
2024-04-01 12:05:00,422.5868,422.7861,422.5620,422.7263,33245
2024-04-01 12:06:00,422.7263,422.7761,422.6117,422.6117,13445
2024-04-01 12:07:00,422.6298,422.7263,422.6167,422.6964,14743
2024-04-01 12:08:00,422.6864,423.0103,422.6764,422.9754,27037
2024-04-01 12:09:00,422.9985,423.3839,422.8957,422.9853,39407
2024-04-01 12:10:00,422.9555,423.0402,422.6964,422.7113,18842
2024-04-01 12:11:00,422.7063,422.9853,422.6865,422.9654,18967
2024-04-01 12:12:00,423.0252,423.1149,422.8259,422.8558,15973
2024-04-01 12:13:00,422.8409,422.8658,422.6831,422.8508,25405
2024-04-01 12:14:00,422.8857,422.9344,422.7163,422.7163,8611
2024-04-01 12:15:00,422.6989,423.0053,422.6989,422.8957,14380
2024-04-01 12:16:00,422.8458,422.9480,422.7462,422.9480,11016
2024-04-01 12:17:00,422.9654,423.0451,422.9256,423.0152,16362
2024-04-01 12:18:00,423.0302,423.0302,422.8160,422.9056,8781
2024-04-01 12:19:00,422.8957,422.9156,422.6964,422.7163,11641
2024-04-01 12:20:00,422.6764,422.7412,422.5170,422.6457,14760
2024-04-01 12:21:00,422.6764,422.6764,422.3580,422.4709,20944
2024-04-01 12:22:00,422.4473,422.4898,422.3656,422.4898,15512
2024-04-01 12:23:00,422.4971,422.5369,422.2779,422.2978,25317
2024-04-01 12:24:00,422.2480,422.2978,422.2182,422.2480,14367
2024-04-01 12:25:00,422.2480,422.4473,422.2480,422.3875,16688
2024-04-01 12:26:00,422.3775,422.4224,422.3775,422.4024,7096
2024-04-01 12:27:00,422.3974,422.5071,422.2978,422.3078,21315
2024-04-01 12:28:00,422.3476,422.3576,422.2380,422.2380,9633
2024-04-01 12:29:00,422.1981,422.2779,422.1782,422.2380,10842
2024-04-01 12:30:00,422.2480,422.3974,422.2480,422.3501,9982
2024-04-01 12:31:00,422.3775,422.4772,422.3775,422.3974,16350
2024-04-01 12:32:00,422.4074,422.4173,422.1981,422.2679,12310
2024-04-01 12:33:00,422.2579,422.3277,422.2380,422.2828,9028
2024-04-01 12:34:00,422.2878,422.2878,422.1683,422.2181,19520
2024-04-01 12:35:00,422.2081,422.2878,422.0586,422.2878,12944
2024-04-01 12:36:00,422.2579,422.3361,422.1665,422.2430,17105
2024-04-01 12:37:00,422.2181,422.2280,422.1184,422.1683,8520
2024-04-01 12:38:00,422.1483,422.1483,422.0487,422.0885,15705
2024-04-01 12:39:00,422.0985,422.1597,422.0786,422.1493,8190
2024-04-01 12:40:00,422.1483,422.2907,422.1483,422.2579,10810
2024-04-01 12:41:00,422.2490,422.2977,422.2181,422.2857,17986
2024-04-01 12:42:00,422.2579,422.2978,422.2181,422.2978,15001
2024-04-01 12:43:00,422.2679,422.2679,422.1085,422.2280,15743
2024-04-01 12:44:00,422.2081,422.2231,422.1533,422.2181,9159
2024-04-01 12:45:00,422.2280,422.2968,422.1981,422.2765,16996
2024-04-01 12:46:00,422.2906,422.3377,422.1732,422.2729,12398
2024-04-01 12:47:00,422.2380,422.2482,422.1783,422.1981,17376
2024-04-01 12:48:00,422.1882,422.1882,421.9989,422.0786,20912
2024-04-01 12:49:00,422.1085,422.1782,422.1085,422.1483,9344
2024-04-01 12:50:00,422.1184,422.2280,422.1184,422.1683,11915
2024-04-01 12:51:00,422.1583,422.2779,422.1483,422.1483,14241
2024-04-01 12:52:00,422.1583,422.2231,422.1483,422.1483,9968
2024-04-01 12:53:00,422.1433,422.1981,422.1185,422.1334,17715
2024-04-01 12:54:00,422.1483,422.3078,422.1483,422.1882,14711
2024-04-01 12:55:00,422.1683,422.1832,421.8892,421.9291,17555
2024-04-01 12:56:00,421.9391,421.9839,421.9191,421.9739,11715
2024-04-01 12:57:00,421.9590,422.0537,421.8992,421.9483,10046
2024-04-01 12:58:00,421.9241,421.9241,421.7348,421.7896,15405
2024-04-01 12:59:00,421.7996,421.7996,421.6650,421.7497,13436
2024-04-01 13:00:00,421.7199,421.8693,421.6949,421.8622,14338
2024-04-01 13:01:00,421.8892,421.9291,421.7997,421.8594,11435
2024-04-01 13:02:00,421.8743,421.9590,421.8494,421.9430,9405
2024-04-01 13:03:00,421.9510,421.9889,421.8594,421.9490,13836
2024-04-01 13:04:00,421.9689,422.0288,421.8793,422.0288,9932
2024-04-01 13:05:00,422.0486,422.1204,422.0142,422.1022,15969
2024-04-01 13:06:00,422.0851,422.0851,421.8195,421.8531,13480
2024-04-01 13:07:00,421.8245,421.8494,421.6401,421.7199,25338
2024-04-01 13:08:00,421.7099,421.8237,421.6102,421.8095,13210
2024-04-01 13:09:00,421.7796,421.8295,421.6949,421.8295,6992
2024-04-01 13:10:00,421.7996,421.8221,421.6949,421.6949,13400
2024-04-01 13:11:00,421.7099,421.8892,421.6999,421.8190,12603
2024-04-01 13:12:00,421.7996,421.9490,421.7996,421.8892,15993
2024-04-01 13:13:00,421.8857,421.9191,421.7846,421.7896,15180
2024-04-01 13:14:00,421.8095,421.9806,421.8045,421.9191,13703
2024-04-01 13:15:00,421.8992,421.9989,421.8992,421.9989,9795
2024-04-01 13:16:00,421.9789,421.9789,421.8693,421.8793,12197
2024-04-01 13:17:00,421.8793,421.8992,421.8195,421.8892,9362
2024-04-01 13:18:00,421.8394,421.8693,421.7647,421.8494,9791
2024-04-01 13:19:00,421.8095,421.8095,421.6701,421.6983,11657
2024-04-01 13:20:00,421.7176,421.7176,421.5206,421.5520,31959
2024-04-01 13:21:00,421.6003,421.6102,421.4010,421.4010,20881
2024-04-01 13:22:00,421.4044,421.4829,421.3512,421.3611,17177
2024-04-01 13:23:00,421.3711,421.4458,421.2714,421.3312,14967
2024-04-01 13:24:00,421.3706,421.4010,421.0622,421.0622,21409
2024-04-01 13:25:00,421.0821,421.1917,421.0722,421.1718,10667
2024-04-01 13:26:00,421.1680,421.3113,421.1618,421.2067,19177
2024-04-01 13:27:00,421.2117,421.4109,421.2117,421.3611,17574
2024-04-01 13:28:00,421.3412,421.4507,421.2914,421.4408,14483
2024-04-01 13:29:00,421.4543,421.4918,421.3661,421.4857,21211
