,open_MCD,high_MCD,low_MCD,close_MCD,volume_MCD
2024-04-01 10:34:00,275.5367,275.6203,275.4180,275.5810,6219
2024-04-01 10:35:00,275.5810,275.6452,275.5464,275.6452,4566
2024-04-01 10:36:00,275.6551,275.7241,275.5781,275.5990,2973
2024-04-01 10:37:00,275.6007,275.6353,275.5464,275.6007,4810
2024-04-01 10:38:00,275.6057,275.6551,275.5563,275.6057,5661
2024-04-01 10:39:00,275.5958,275.6847,275.5760,275.6847,3178
2024-04-01 10:40:00,275.6254,275.7242,275.6254,275.7242,4951
2024-04-01 10:41:00,275.6452,275.6847,275.6156,275.6156,2145
2024-04-01 10:42:00,275.6551,275.7341,275.6551,275.6946,4608
2024-04-01 10:43:00,275.6946,275.7440,275.6946,275.7242,2669
2024-04-01 10:44:00,275.7143,275.7934,275.7143,275.7835,3689
2024-04-01 10:45:00,275.7966,275.7966,275.7242,275.7539,4524
2024-04-01 10:46:00,275.7341,275.7736,275.7045,275.7588,2957
2024-04-01 10:47:00,275.7934,275.8131,275.7637,275.7934,3004
2024-04-01 10:48:00,275.7341,275.7786,275.7341,275.7489,1524
2024-04-01 10:49:00,275.8230,275.8230,275.7440,275.7440,2489
2024-04-01 10:50:00,275.7884,275.9613,275.7884,275.9613,5482
2024-04-01 10:51:00,275.9415,275.9811,275.9218,275.9415,3635
2024-04-01 10:52:00,275.9415,275.9761,275.7836,275.9465,14142
2024-04-01 10:53:00,275.9811,276.0461,275.9514,275.9662,3576
2024-04-01 10:54:00,275.9613,275.9712,275.8518,275.8526,4333
2024-04-01 10:55:00,275.8576,276.0206,275.8576,275.9218,2782
2024-04-01 10:56:00,275.9712,275.9712,275.9020,275.9564,3064
2024-04-01 10:57:00,275.9564,276.0403,275.9465,276.0008,2717
2024-04-01 10:58:00,276.0453,276.0798,275.9909,276.0453,2184
2024-04-01 10:59:00,275.9909,276.0305,275.8329,275.8329,5741
2024-04-01 11:00:00,275.8329,275.8922,275.8131,275.8267,5267
2024-04-01 11:01:00,275.8428,276.0849,275.8428,276.0018,12295
2024-04-01 11:02:00,276.0749,276.1095,276.0749,276.0897,1462
2024-04-01 11:03:00,276.0996,276.1589,276.0996,276.1194,1159
2024-04-01 11:04:00,276.1194,276.2181,276.1194,276.2181,1573
2024-04-01 11:05:00,276.2181,276.3508,276.2083,276.2810,5775
2024-04-01 11:06:00,276.2922,276.3762,276.2922,276.3762,2900
2024-04-01 11:07:00,276.4256,276.4750,276.3564,276.4009,1411
2024-04-01 11:08:00,276.3564,276.4947,276.2675,276.4947,8351
2024-04-01 11:09:00,276.4750,276.4750,276.3762,276.4552,3285
2024-04-01 11:10:00,276.4700,276.4700,276.4157,276.4700,2809
2024-04-01 11:11:00,276.4700,276.4849,276.3466,276.3564,3028
2024-04-01 11:12:00,276.3564,276.3564,276.2527,276.2527,3376
2024-04-01 11:13:00,276.2478,276.3564,276.2478,276.3317,3782
2024-04-01 11:14:00,276.3169,276.3169,276.1391,276.1391,2685
2024-04-01 11:15:00,276.1490,276.1885,276.1490,276.1885,1134
2024-04-01 11:16:00,276.1934,276.2162,276.1292,276.1737,4120
2024-04-01 11:17:00,276.2280,276.3466,276.2181,276.3466,3076
2024-04-01 11:18:00,276.3466,276.3861,276.3268,276.3268,1969
2024-04-01 11:19:00,276.3169,276.3243,276.2004,276.2004,4184
2024-04-01 11:20:00,276.2972,276.3120,276.2527,276.3120,1244
2024-04-01 11:21:00,276.3070,276.3367,276.2774,276.3367,1537
2024-04-01 11:22:00,276.3169,276.3169,276.2774,276.2774,1964
2024-04-01 11:23:00,276.2774,276.4305,276.2577,276.4305,5815
2024-04-01 11:24:00,276.4206,276.4849,276.3268,276.3762,2574
2024-04-01 11:25:00,276.2725,276.2725,276.1984,276.1984,1635
2024-04-01 11:26:00,276.3329,276.3367,276.2478,276.2725,1779
2024-04-01 11:27:00,276.2626,276.3663,276.2577,276.2774,3736
2024-04-01 11:28:00,276.2865,276.2865,276.1984,276.2280,3728
2024-04-01 11:29:00,276.3169,276.3219,276.2280,276.2290,2448
2024-04-01 11:30:00,276.1984,276.2873,276.1984,276.2478,3523
2024-04-01 11:31:00,276.1984,276.2478,276.1984,276.2478,3269
2024-04-01 11:32:00,276.1885,276.2083,276.1194,276.1391,3227
2024-04-01 11:33:00,276.1786,276.1786,276.1436,276.1436,1430
2024-04-01 11:34:00,276.1737,276.2083,276.1391,276.1391,2923
2024-04-01 11:35:00,276.1546,276.1885,276.1490,276.1885,1427
2024-04-01 11:36:00,276.1984,276.1984,276.1490,276.1687,1558
2024-04-01 11:37:00,276.1687,276.2009,276.1687,276.1836,3535
2024-04-01 11:38:00,276.1836,276.1885,276.1589,276.1589,1157
2024-04-01 11:39:00,276.1441,276.2132,276.1292,276.1767,2371
2024-04-01 11:40:00,276.2409,276.2409,276.1687,276.2373,1086
2024-04-01 11:41:00,276.2079,276.2379,276.2079,276.2379,1206
2024-04-01 11:42:00,276.1687,276.2675,276.1490,276.2379,4749
2024-04-01 11:43:00,276.2774,276.2774,276.2181,276.2181,3030
2024-04-01 11:44:00,276.2478,276.2775,276.1984,276.2379,2883
2024-04-01 11:45:00,276.2478,276.2478,276.1687,276.1687,2500
2024-04-01 11:46:00,276.2181,276.2181,276.0947,276.0947,2649
2024-04-01 11:47:00,276.0601,276.0601,275.9514,276.0008,1834
2024-04-01 11:48:00,275.9517,275.9517,275.9517,275.9517,2092
2024-04-01 11:49:00,276.0008,276.0502,275.9712,276.0255,4480
2024-04-01 11:50:00,276.0253,276.2197,276.0253,276.2189,8889
2024-04-01 11:51:00,276.2871,276.2871,276.1342,276.1342,4836
2024-04-01 11:52:00,276.2181,276.2774,276.2181,276.2330,6977
2024-04-01 11:53:00,276.2181,276.2181,276.0700,276.0996,1847
2024-04-01 11:54:00,276.1292,276.1292,275.9415,275.9909,3069
2024-04-01 11:55:00,276.0058,276.0107,275.9317,275.9317,2621
2024-04-01 11:56:00,275.9465,275.9909,275.9465,275.9909,2469
2024-04-01 11:57:00,275.9909,276.1095,275.9909,276.0206,5834
2024-04-01 11:58:00,276.0502,276.0968,276.0502,276.0968,1470
2024-04-01 11:59:00,276.0848,276.1391,276.0848,276.1391,1710
2024-04-01 12:00:00,276.0502,276.0996,276.0206,276.0601,2906
2024-04-01 12:01:00,276.0502,276.1095,276.0107,276.0996,2126
2024-04-01 12:02:00,276.1292,276.1882,276.1292,276.1786,1477
2024-04-01 12:03:00,276.1539,276.2083,276.1292,276.2033,1526
2024-04-01 12:04:00,276.2577,276.3466,276.2280,276.3466,6728
2024-04-01 12:05:00,276.2774,276.3466,276.2675,276.2675,1004
2024-04-01 12:06:00,276.2379,276.2379,276.1786,276.1786,1199
2024-04-01 12:07:00,276.2666,276.2666,276.1441,276.1441,2062
2024-04-01 12:08:00,276.0996,276.1687,276.0897,276.1687,2380
2024-04-01 12:09:00,276.1292,276.1292,276.0700,276.1045,2315
2024-04-01 12:10:00,276.1292,276.1292,276.0700,276.0848,1376
2024-04-01 12:11:00,276.0403,276.0403,275.8823,275.9415,6368
2024-04-01 12:12:00,275.9514,276.0798,275.9514,276.0798,2719
2024-04-01 12:13:00,276.0897,276.0996,276.0188,276.0354,3260
2024-04-01 12:14:00,276.0354,276.0354,276.0354,276.0354,381
2024-04-01 12:15:00,276.0798,276.0996,275.9909,275.9909,3513
2024-04-01 12:16:00,275.9811,275.9811,275.9317,275.9317,1070
2024-04-01 12:17:00,275.9811,276.0206,275.9514,276.0058,1713
2024-04-01 12:18:00,276.0206,276.0206,275.9712,276.0107,2710
2024-04-01 12:19:00,275.9613,276.0008,275.9169,275.9366,1711
2024-04-01 12:20:00,275.8823,275.9317,275.8823,275.8823,1651
2024-04-01 12:21:00,275.9119,275.9119,275.8823,275.8823,1359
2024-04-01 12:22:00,275.8230,275.9045,275.8230,275.8724,2089
2024-04-01 12:23:00,275.8576,275.8922,275.8477,275.8526,4241
2024-04-01 12:24:00,275.8675,275.8675,275.8033,275.8033,1603
2024-04-01 12:25:00,275.8526,275.9070,275.8378,275.8428,5077
2024-04-01 12:26:00,275.8428,275.9218,275.8428,275.9218,1822
2024-04-01 12:27:00,275.9169,275.9712,275.9119,275.9712,3016
2024-04-01 12:28:00,275.9662,275.9662,275.8803,275.8803,3136
2024-04-01 12:29:00,275.8724,275.8823,275.8230,275.8783,2822
2024-04-01 12:30:00,275.8922,276.0403,275.8823,276.0403,3237
2024-04-01 12:31:00,276.0650,276.0897,276.0502,276.0621,1634
2024-04-01 12:32:00,276.0502,276.0996,276.0502,276.0996,3159
2024-04-01 12:33:00,276.0798,276.1243,276.0749,276.1243,1809
2024-04-01 12:34:00,276.0996,276.1687,276.0601,276.0650,3612
2024-04-01 12:35:00,276.0305,276.0305,275.9811,275.9811,1792
2024-04-01 12:36:00,276.0206,276.0700,276.0206,276.0601,1507
2024-04-01 12:37:00,276.0502,276.0502,276.0107,276.0403,1925
2024-04-01 12:38:00,276.0403,276.0700,276.0403,276.0700,652
2024-04-01 12:39:00,276.0008,276.0008,275.9119,275.9465,1939
2024-04-01 12:40:00,275.9712,276.1094,275.9712,276.0601,3188
2024-04-01 12:41:00,276.1193,276.1193,276.0477,276.0601,1666
2024-04-01 12:42:00,276.1045,276.1589,276.0700,276.1589,3048
2024-04-01 12:43:00,276.1194,276.1391,276.1194,276.1391,742
2024-04-01 12:44:00,276.1391,276.1486,276.1391,276.1486,757
2024-04-01 12:45:00,276.1095,276.1095,276.0724,276.0724,1153
2024-04-01 12:46:00,276.0403,276.1045,276.0403,276.0856,2348
2024-04-01 12:47:00,276.0798,276.1391,276.0550,276.1391,2550
2024-04-01 12:48:00,276.0855,276.0855,276.0008,276.0008,1762
2024-04-01 12:49:00,276.0107,276.0601,275.9613,276.0156,1838
2024-04-01 12:50:00,276.0798,276.1095,276.0798,276.0848,1315
2024-04-01 12:51:00,276.1292,276.1589,276.1292,276.1589,1039
2024-04-01 12:52:00,276.2379,276.2379,276.2379,276.2379,1357
2024-04-01 12:53:00,276.2893,276.2896,276.2577,276.2896,1415
2024-04-01 12:54:00,276.2865,276.3762,276.2865,276.3762,2781
2024-04-01 12:55:00,276.3466,276.3861,276.2873,276.2873,2851
2024-04-01 12:56:00,276.2774,276.3554,276.2774,276.3268,2253
2024-04-01 12:57:00,276.3762,276.4849,276.3762,276.4849,3343
2024-04-01 12:58:00,276.4849,276.5244,276.4849,276.5244,1289
2024-04-01 12:59:00,276.5194,276.5441,276.4849,276.4849,2228
2024-04-01 13:00:00,276.4750,276.5046,276.4058,276.4058,3242
2024-04-01 13:01:00,276.4157,276.4305,276.4157,276.4305,1297
2024-04-01 13:02:00,276.4651,276.5244,276.4503,276.5244,2155
2024-04-01 13:03:00,276.5352,276.5352,276.4849,276.4849,1506
2024-04-01 13:04:00,276.5129,276.5145,276.4849,276.4849,1599
2024-04-01 13:05:00,276.4750,276.5441,276.4750,276.5441,1758
2024-04-01 13:06:00,276.5489,276.5589,276.5244,276.5244,2295
2024-04-01 13:07:00,276.5342,276.5342,276.4750,276.4750,1586
2024-04-01 13:08:00,276.5145,276.5145,276.5145,276.5145,939
2024-04-01 13:09:00,276.4552,276.5046,276.4355,276.4355,1978
2024-04-01 13:10:00,276.4157,276.5046,276.3762,276.4651,6472
2024-04-01 13:11:00,276.4305,276.6034,276.4305,276.6034,2519
2024-04-01 13:12:00,276.6528,276.7565,276.6528,276.7565,1385
2024-04-01 13:13:00,276.7516,276.7615,276.6330,276.6330,2832
2024-04-01 13:14:00,276.6133,276.6923,276.6133,276.6739,1743
2024-04-01 13:15:00,276.6775,276.6775,276.6034,276.6034,1197
2024-04-01 13:16:00,276.6294,276.6294,276.5935,276.5985,1082
2024-04-01 13:17:00,276.6232,276.6232,276.5738,276.6034,3588
2024-04-01 13:18:00,276.6034,276.6034,276.4453,276.4453,2907
2024-04-01 13:19:00,276.4651,276.4651,276.4419,276.4419,689
2024-04-01 13:20:00,276.4453,276.5244,276.4157,276.4947,3514
2024-04-01 13:21:00,276.4552,276.4552,276.4157,276.4157,1862
2024-04-01 13:22:00,276.4256,276.4849,276.4058,276.4453,1610
2024-04-01 13:23:00,276.4655,276.4655,276.4157,276.4157,823
2024-04-01 13:24:00,276.4058,276.4058,276.3663,276.3861,2232
2024-04-01 13:25:00,276.3663,276.4355,276.3663,276.4058,1700
2024-04-01 13:26:00,276.4256,276.4651,276.3861,276.3861,2559
2024-04-01 13:27:00,276.4651,276.5244,276.4059,276.4947,6765
2024-04-01 13:28:00,276.5046,276.6528,276.4947,276.6528,5354
2024-04-01 13:29:00,276.6528,276.8042,276.6528,276.8042,5607
2024-04-01 13:30:00,276.7911,276.8504,276.7713,276.8504,4638
2024-04-01 13:31:00,276.8504,276.8751,276.4108,276.4108,54944
2024-04-01 13:32:00,276.4700,276.4700,276.3169,276.3564,2956
2024-04-01 13:33:00,276.3762,276.3960,276.2478,276.3353,3353
2024-04-01 13:34:00,276.2922,276.2972,276.2181,276.2972,2058
2024-04-01 13:35:00,276.2181,276.2181,276.1687,276.2181,1297
2024-04-01 13:36:00,276.1885,276.3466,276.1687,276.1865,7337
2024-04-01 13:37:00,276.2181,276.2675,276.1885,276.2675,3489
2024-04-01 13:38:00,276.2478,276.2478,276.2181,276.2181,1294
2024-04-01 13:39:00,276.2132,276.2428,276.1589,276.1589,2051
2024-04-01 13:40:00,276.1786,276.4947,276.1786,276.4348,5227
2024-04-01 13:41:00,276.4849,276.5639,276.4849,276.5639,1774
2024-04-01 13:42:00,276.5120,276.5244,276.4453,276.4453,2510
2024-04-01 13:43:00,276.4109,276.5639,276.4058,276.5589,9109
2024-04-01 13:44:00,276.6034,276.6034,276.5738,276.5738,1035
2024-04-01 13:45:00,276.5639,276.6034,276.5194,276.5194,1758
2024-04-01 13:46:00,276.5889,276.5889,276.5738,276.5738,633
2024-04-01 13:47:00,276.5441,276.5441,276.4849,276.5046,3506
2024-04-01 13:48:00,276.4651,276.5046,276.4552,276.4552,1275
2024-04-01 13:49:00,276.4552,276.4750,276.4453,276.4651,1683
2024-04-01 13:50:00,276.4355,276.4355,276.3070,276.3466,1828
2024-04-01 13:51:00,276.2774,276.3268,276.2675,276.3268,3879
2024-04-01 13:52:00,276.3466,276.4552,276.2873,276.4552,7393
2024-04-01 13:53:00,276.4453,276.5244,276.4305,276.4355,4045
2024-04-01 13:54:00,276.5045,276.5045,276.4651,276.4651,856
2024-04-01 13:55:00,276.5145,276.5293,276.4947,276.4947,1611
2024-04-01 13:56:00,276.5145,276.5441,276.5145,276.5441,898
2024-04-01 13:57:00,276.5145,276.5638,276.4849,276.5244,1741
2024-04-01 13:58:00,276.5441,276.5441,276.5244,276.5244,1306
2024-04-01 13:59:00,276.5145,276.5639,276.4947,276.5639,3645
2024-04-01 14:00:00,276.5886,276.7318,276.5886,276.7318,3729
2024-04-01 14:01:00,276.7200,276.7516,276.6923,276.7186,1880
2024-04-01 14:02:00,276.6920,276.7061,276.6920,276.7022,891
2024-04-01 14:03:00,276.6824,276.7318,276.6628,276.6628,2538
2024-04-01 14:04:00,276.7022,276.8277,276.7022,276.8059,2555
2024-04-01 14:05:00,276.8162,276.8602,276.7318,276.7318,3547
2024-04-01 14:06:00,276.7565,276.7852,276.7565,276.7852,738
2024-04-01 14:07:00,276.7318,276.7812,276.7318,276.7565,3038
2024-04-01 14:08:00,276.7763,276.8059,276.7615,276.7615,1524
2024-04-01 14:09:00,276.7318,276.7713,276.7318,276.7399,4550
2024-04-01 14:10:00,276.7368,276.8306,276.7368,276.7911,4301
2024-04-01 14:11:00,276.8010,276.8257,276.6725,276.7170,2437
2024-04-01 14:12:00,276.7121,276.7516,276.7121,276.7516,1189
2024-04-01 14:13:00,276.7121,276.7615,276.7121,276.7318,1021
2024-04-01 14:15:00,276.7417,276.7812,276.6923,276.7561,1164
2024-04-01 14:16:00,276.7318,276.7417,276.7318,276.7417,2234
2024-04-01 14:17:00,276.7022,276.8010,276.7022,276.8010,1353
2024-04-01 14:18:00,276.8306,276.8504,276.8010,276.8010,2289
2024-04-01 14:19:00,276.8306,276.8306,276.7713,276.7713,2152
2024-04-01 14:20:00,276.7615,276.8592,276.7417,276.7664,1954
2024-04-01 14:21:00,276.7911,276.7911,276.7911,276.7911,1185
2024-04-01 14:22:00,276.7615,276.8602,276.7615,276.8306,3872
2024-04-01 14:23:00,276.8504,276.8602,276.8306,276.8355,1386
2024-04-01 14:24:00,276.8602,276.8602,276.8174,276.8174,1553
2024-04-01 14:25:00,276.8355,276.8355,276.8293,276.8293,1355
2024-04-01 14:26:00,276.8602,276.8701,276.7128,276.7516,7444
2024-04-01 14:27:00,276.7318,276.7516,276.7121,276.7121,1933
2024-04-01 14:28:00,276.7219,276.7356,276.6775,276.6775,3045
2024-04-01 14:29:00,276.6528,276.6855,276.6429,276.6429,1773
2024-04-01 14:30:00,276.6725,276.7417,276.6676,276.7022,2859
2024-04-01 14:31:00,276.7219,276.7269,276.7219,276.7269,790
2024-04-01 14:32:00,276.7516,276.7516,276.7318,276.7318,1059
2024-04-01 14:33:00,276.7812,276.8355,276.7812,276.8355,2255
2024-04-01 14:34:00,276.8207,276.8408,276.7812,276.8108,2347
2024-04-01 14:35:00,276.7812,276.8765,276.7812,276.8736,3086
2024-04-01 14:36:00,276.8454,276.8454,276.8207,276.8207,1750
2024-04-01 14:37:00,276.8010,276.9491,276.8010,276.9195,4369
2024-04-01 14:38:00,276.9432,276.9432,276.8504,276.8652,1855
2024-04-01 14:39:00,276.8108,276.8207,276.7713,276.8207,1365
2024-04-01 14:40:00,276.7812,276.8059,276.7713,276.7713,2320
2024-04-01 14:41:00,276.7516,276.8701,276.7422,276.8701,8356
2024-04-01 14:42:00,276.8662,276.9195,276.8662,276.8899,3590
2024-04-01 14:43:00,276.9007,276.9007,276.8800,276.8899,1446
2024-04-01 14:44:00,276.8800,276.9689,276.8701,276.9689,1812
2024-04-01 14:45:00,276.9491,276.9936,276.9491,276.9491,9165
2024-04-01 14:46:00,276.9393,276.9393,276.8207,276.8355,2705
2024-04-01 14:47:00,276.8800,276.8997,276.8800,276.8899,2326
2024-04-01 14:48:00,276.8800,276.9096,276.8701,276.8800,2472
2024-04-01 14:49:00,276.8899,276.8899,276.8405,276.8405,1302
2024-04-01 14:50:00,276.8405,276.8405,276.7911,276.7911,2372
2024-04-01 14:51:00,276.8207,276.8666,276.7121,276.7516,2909
2024-04-01 14:52:00,276.7713,276.7713,276.6725,276.6725,3960
2024-04-01 14:53:00,276.6528,276.6528,276.6528,276.6528,706
2024-04-01 14:54:00,276.6377,276.7121,276.6377,276.7121,2499
2024-04-01 14:55:00,276.7516,276.7702,276.7516,276.7702,2128
2024-04-01 14:56:00,276.7565,276.7565,276.6627,276.7269,5721
2024-04-01 14:57:00,276.7140,276.7311,276.6725,276.6775,3153
2024-04-01 14:58:00,276.6725,276.7037,276.6528,276.6528,2214
2024-04-01 14:59:00,276.6577,276.6627,276.6034,276.6627,2001
2024-04-01 15:00:00,276.6330,276.6528,276.6034,276.6034,2404
2024-04-01 15:01:00,276.6725,276.8208,276.6725,276.7615,3482
2024-04-01 15:02:00,276.7812,276.8097,276.7615,276.7876,4228
2024-04-01 15:03:00,276.7836,276.7836,276.7318,276.7713,1687
2024-04-01 15:04:00,276.7368,276.8306,276.7022,276.8306,4831
2024-04-01 15:05:00,276.8553,276.8553,276.8553,276.8553,699
2024-04-01 15:06:00,276.8948,276.8948,276.8602,276.8602,833
2024-04-01 15:07:00,276.8602,276.8800,276.8602,276.8800,729
2024-04-01 15:08:00,276.8899,276.9640,276.7682,276.7682,7879
2024-04-01 15:09:00,276.7615,276.8207,276.7516,276.8207,1601
2024-04-01 15:10:00,276.8543,276.8899,276.8207,276.8504,2926
2024-04-01 15:11:00,276.7812,276.7911,276.7318,276.7318,2233
2024-04-01 15:12:00,276.7664,276.7664,276.7318,276.7318,819
2024-04-01 15:13:00,276.7713,276.7713,276.7219,276.7417,1076
2024-04-01 15:14:00,276.7417,276.7615,276.6824,276.7368,7281
2024-04-01 15:15:00,276.7269,276.7615,276.6627,276.6725,3635
2024-04-01 15:16:00,276.6775,276.7259,276.6577,276.6577,1632
2024-04-01 15:17:00,276.6824,276.7516,276.6429,276.7022,5566
2024-04-01 15:18:00,276.7318,276.7712,276.5935,276.6527,2779
2024-04-01 15:19:00,276.5935,276.6528,276.5738,276.6528,3100
2024-04-01 15:20:00,276.6676,276.7112,276.6627,276.6725,3504
2024-04-01 15:21:00,276.6923,276.7219,276.5639,276.5639,3968
2024-04-01 15:22:00,276.5639,276.6824,276.5639,276.5935,4412
2024-04-01 15:23:00,276.5046,276.5738,276.5046,276.5738,1888
2024-04-01 15:24:00,276.5342,276.6133,276.5342,276.5836,2621
2024-04-01 15:25:00,276.5836,276.6272,276.5836,276.5836,2226
2024-04-01 15:26:00,276.6518,276.6528,276.5935,276.6034,4612
2024-04-01 15:27:00,276.5985,276.5985,276.5540,276.5639,2280
2024-04-01 15:28:00,276.5655,276.6098,276.5342,276.6098,2528
2024-04-01 15:29:00,276.6133,276.6330,276.5935,276.5935,3331
2024-04-01 15:30:00,276.5935,276.6330,276.5639,276.6281,6630
2024-04-01 15:31:00,276.6281,276.7022,276.6281,276.6429,4301
2024-04-01 15:32:00,276.6528,276.7121,276.6133,276.6133,4476
2024-04-01 15:33:00,276.6725,276.7417,276.6577,276.6725,3274
2024-04-01 15:34:00,276.6824,276.7466,276.6725,276.7150,3081
2024-04-01 15:35:00,276.7121,276.7417,276.6824,276.6824,4520
2024-04-01 15:36:00,276.6528,276.6528,276.5540,276.5540,3372
2024-04-01 15:37:00,276.5738,276.6329,276.5540,276.5935,5033
2024-04-01 15:38:00,276.5935,276.5935,276.5046,276.5639,3071
2024-04-01 15:39:00,276.5738,276.5836,276.4947,276.5145,4790
2024-04-01 15:40:00,276.5244,276.5743,276.5244,276.5540,4859
2024-04-01 15:41:00,276.5639,276.6232,276.5342,276.5540,7775
2024-04-01 15:42:00,276.5441,276.5738,276.4947,276.5738,5722
2024-04-01 15:43:00,276.5639,276.5639,276.4947,276.5342,5131
2024-04-01 15:44:00,276.5342,276.5935,276.5342,276.5836,4540
2024-04-01 15:45:00,276.5441,276.5540,276.4256,276.4256,6296
2024-04-01 15:46:00,276.4157,276.4157,276.3070,276.3169,6833
2024-04-01 15:47:00,276.3564,276.3762,276.1984,276.2922,55913
2024-04-01 15:48:00,276.2972,276.4157,276.2972,276.3762,8135
2024-04-01 15:49:00,276.3861,276.5096,276.3861,276.3960,6159
2024-04-01 15:50:00,276.3663,276.6034,276.3367,276.6034,7246
2024-04-01 15:51:00,276.6330,276.7318,276.5738,276.6725,9761
2024-04-01 15:52:00,276.6380,276.6874,276.5935,276.5936,9822
2024-04-01 15:53:00,276.6232,276.8108,276.6034,276.7417,10869
2024-04-01 15:54:00,276.7516,276.8207,276.7022,276.8207,9460
2024-04-01 15:55:00,276.8701,276.9294,276.7516,276.8207,18601
2024-04-01 15:56:00,276.8800,276.9096,276.6627,276.7121,23648
2024-04-01 15:57:00,276.7219,276.8602,276.7022,276.7615,20102
2024-04-01 15:58:00,276.7615,276.7911,276.6923,276.6923,26951
2024-04-01 15:59:00,276.7071,276.8997,276.6725,276.6923,109048
2024-04-01 16:00:00,276.7318,276.8108,276.5935,276.8108,760871
2024-04-01 16:01:00,277.0973,277.0973,276.8108,276.8108,7158
2024-04-01 16:02:00,276.8108,276.8108,276.8108,276.8108,197
2024-04-01 16:03:00,277.3640,277.3640,276.8108,276.8108,8972
2024-04-01 16:04:00,276.8108,276.8108,276.8108,276.8108,6017
2024-04-01 16:07:00,276.9195,276.9195,276.9195,276.9195,3
2024-04-01 16:09:00,277.3640,277.3640,277.3640,277.3640,1
2024-04-01 16:10:00,276.8108,276.8108,276.8108,276.8108,269146
2024-04-01 16:13:00,277.3344,277.3344,276.9195,276.9195,6
2024-04-01 16:15:00,276.8108,277.2699,276.8108,277.2699,32
2024-04-01 16:17:00,276.9096,276.9096,276.9096,276.9096,8
2024-04-01 16:19:00,276.1304,276.8504,276.1304,276.8108,19
2024-04-01 16:20:00,276.8602,276.8602,276.8602,276.8602,9
2024-04-01 16:25:00,276.9195,276.9195,276.9195,276.9195,1
2024-04-01 16:30:00,276.9393,276.9393,276.9393,276.9393,10
2024-04-01 16:31:00,276.8602,277.0874,276.8602,277.0874,50
2024-04-01 16:32:00,276.8207,276.8207,276.8108,276.8108,10
2024-04-01 16:37:00,277.2060,277.2060,277.2060,277.2060,105
2024-04-01 16:40:00,276.8108,276.8108,276.8108,276.8108,23529
2024-04-01 16:43:00,277.1269,277.1269,277.1269,277.1269,105
2024-04-01 16:45:00,277.1171,277.1171,277.1171,277.1171,10
2024-04-01 16:47:00,277.1862,277.1862,277.1862,277.1862,1
2024-04-01 16:49:00,276.3960,276.3960,276.3960,276.3960,1
2024-04-01 16:50:00,276.8108,276.8108,276.8108,276.8108,4080
2024-04-01 16:51:00,277.1862,277.1862,277.1862,277.1862,1
2024-04-01 16:52:00,276.9393,276.9393,276.9393,276.9393,10
2024-04-01 16:53:00,276.8108,276.8108,276.8010,276.8108,86966
2024-04-01 16:54:00,277.1862,277.1862,277.1862,277.1862,1
2024-04-01 16:56:00,276.3960,276.3960,276.3960,276.3960,1
2024-04-01 16:57:00,276.6330,276.6330,276.6330,276.6330,2
2024-04-01 17:00:00,276.5935,276.6330,276.5935,276.6330,5
2024-04-01 17:02:00,277.1862,277.1862,277.1862,277.1862,3
2024-04-01 17:05:00,272.2060,272.2060,272.2060,272.2060,57
2024-04-01 17:08:00,277.0874,277.0874,277.0874,277.0874,1
2024-04-01 17:10:00,277.0874,277.0874,276.8108,276.8108,23
2024-04-01 17:20:00,276.6725,276.6725,276.6330,276.6330,7
2024-04-01 17:23:00,277.1862,277.1862,276.9887,276.9887,90
2024-04-01 17:24:00,277.0874,277.1072,277.0874,277.1072,35
2024-04-01 17:28:00,277.1862,277.1862,277.1862,277.1862,1
2024-04-01 17:31:00,277.0776,277.0776,277.0776,277.0776,1
2024-04-01 17:39:00,276.9887,277.1862,276.9887,277.1862,2
2024-04-01 17:46:00,277.0776,277.0776,277.0776,277.0776,10
2024-04-01 17:47:00,277.0776,277.0776,277.0776,277.0776,1
2024-04-01 17:50:00,276.3960,276.3960,276.3960,276.3960,1
2024-04-01 17:51:00,277.1072,277.1072,277.1072,277.1072,2
2024-04-01 17:52:00,277.1862,277.1862,277.1862,277.1862,1
2024-04-01 17:53:00,276.9985,276.9985,276.9985,276.9985,1
2024-04-01 17:56:00,276.9985,276.9985,276.9985,276.9985,1
2024-04-01 18:19:00,276.8306,276.8306,276.8306,276.8306,21
2024-04-01 18:24:00,277.1072,277.1072,277.1072,277.1072,1
2024-04-01 18:28:00,276.8306,276.8405,276.3960,276.3960,8
2024-04-01 18:29:00,276.6232,276.6232,276.6232,276.6232,3
2024-04-01 18:30:00,276.8108,276.8108,276.8108,276.8108,269146
2024-04-01 18:41:00,276.6429,276.6429,276.6429,276.6429,1
2024-04-01 18:42:00,277.1072,277.1072,277.1072,277.1072,1
2024-04-01 18:48:00,276.6330,276.6528,276.5935,276.6429,85
2024-04-01 18:53:00,277.1665,277.1665,277.1665,277.1665,1
2024-04-01 18:55:00,276.6824,276.6824,276.6824,276.6824,1
2024-04-01 18:58:00,276.6824,276.6923,276.6824,276.6923,11
2024-04-01 19:00:00,276.8108,276.8108,276.8108,276.8108,269146
2024-04-01 19:06:00,276.3960,276.3960,276.3960,276.3960,1
2024-04-01 19:08:00,276.7417,276.7417,276.7417,276.7417,115
2024-04-01 19:16:00,276.6429,276.6429,276.6429,276.6429,12
2024-04-01 19:20:00,277.0578,277.0578,277.0578,277.0578,2
2024-04-01 19:21:00,277.0677,277.0677,277.0677,277.0677,8
