,open_XOM,high_XOM,low_XOM,close_XOM,volume_XOM
2024-04-01 05:31:00,115.1220,115.1220,115.1220,115.1220,2
2024-04-01 05:33:00,115.0236,115.0433,115.0236,115.0433,11
2024-04-01 05:34:00,115.0236,115.0236,115.0236,115.0236,5
2024-04-01 05:50:00,115.1220,115.1220,115.1220,115.1220,1
2024-04-01 05:51:00,115.0531,115.0531,114.9645,114.9645,65
2024-04-01 05:53:00,114.9449,114.9449,114.9449,114.9449,40
2024-04-01 05:56:00,115.1122,115.1122,115.1122,115.1122,6
2024-04-01 05:59:00,114.9547,114.9547,114.9547,114.9547,8
2024-04-01 06:04:00,115.1023,115.1023,115.1023,115.1023,1
2024-04-01 06:05:00,115.1023,115.1023,115.1023,115.1023,1
2024-04-01 06:06:00,115.1023,115.1023,115.1023,115.1023,1
2024-04-01 06:07:00,115.1023,115.1023,115.1023,115.1023,1
2024-04-01 06:10:00,115.0826,115.0826,115.0826,115.0826,20
2024-04-01 06:12:00,115.0826,115.0826,115.0728,115.0728,2
2024-04-01 06:16:00,115.0826,115.0826,115.0826,115.0826,1
2024-04-01 06:21:00,115.0630,115.0630,115.0630,115.0630,11
2024-04-01 06:23:00,115.0826,115.0826,115.0826,115.0826,100
2024-04-01 06:27:00,115.0826,115.0826,115.0826,115.0826,1
2024-04-01 06:29:00,115.0826,115.0826,115.0826,115.0826,10
2024-04-01 06:30:00,115.0826,115.0826,115.0826,115.0826,3
2024-04-01 06:31:00,115.0826,115.0826,115.0433,115.0433,9
2024-04-01 06:36:00,115.0826,115.0826,115.0826,115.0826,1
2024-04-01 06:37:00,114.9055,115.0826,114.9055,115.0826,26
2024-04-01 06:40:00,115.0826,115.0826,114.9547,114.9547,2
2024-04-01 06:41:00,115.0826,115.0826,115.0826,115.0826,2
2024-04-01 06:42:00,114.9547,114.9547,114.9547,114.9547,1
2024-04-01 06:55:00,115.0728,115.0728,115.0728,115.0728,1
2024-04-01 06:56:00,114.9449,115.0728,114.9449,115.0728,83
2024-04-01 06:59:00,115.0630,115.0630,115.0630,115.0630,1
2024-04-01 07:00:00,114.9252,114.9449,114.7579,114.7874,1981
2024-04-01 07:01:00,114.7874,114.8268,114.7480,114.7480,103
2024-04-01 07:02:00,114.7677,114.7677,114.7677,114.7677,257
2024-04-01 07:03:00,114.7972,114.7972,114.7185,114.7185,12
2024-04-01 07:09:00,114.8366,114.8366,114.7284,114.8366,121
2024-04-01 07:10:00,114.8366,114.8366,114.7579,114.7579,5
2024-04-01 07:11:00,114.8366,114.8366,114.8366,114.8366,6
2024-04-01 07:12:00,114.8366,114.8366,114.8268,114.8268,17
2024-04-01 07:13:00,114.8268,114.8268,114.8268,114.8268,2
2024-04-01 07:18:00,114.8661,114.8661,114.8563,114.8563,135
2024-04-01 07:23:00,114.8858,114.8858,114.8858,114.8858,48
2024-04-01 07:25:00,114.8957,114.8957,114.8563,114.8957,546
2024-04-01 07:27:00,114.8268,114.8366,114.7972,114.7972,1101
2024-04-01 07:29:00,114.8169,114.8169,114.7972,114.7972,100
2024-04-01 07:30:00,114.8071,114.8071,114.8071,114.8071,1
2024-04-01 07:33:00,114.8169,114.8169,114.8071,114.8071,100
2024-04-01 07:37:00,114.8071,114.8071,114.8071,114.8071,1
2024-04-01 07:38:00,114.8268,114.8661,114.8268,114.8268,40
2024-04-01 07:40:00,114.8268,114.8268,114.8268,114.8268,20
2024-04-01 07:49:00,114.8465,114.8465,114.8465,114.8465,46
2024-04-01 07:50:00,114.8268,114.8366,114.7677,114.8366,627
2024-04-01 07:53:00,114.8268,114.8268,114.7677,114.7677,534
2024-04-01 07:54:00,114.7677,114.7677,114.7677,114.7677,126
2024-04-01 07:55:00,114.7677,114.7677,114.7677,114.7677,43
2024-04-01 08:00:00,114.6988,114.8957,114.3938,114.3938,5743
2024-04-01 08:01:00,114.3938,114.8957,114.3938,114.8957,3
2024-04-01 08:02:00,114.3938,114.5807,114.3544,114.3938,250
2024-04-01 08:03:00,114.7677,114.7677,114.1871,114.3938,240
2024-04-01 08:04:00,114.5807,114.6004,114.3347,114.3938,83
2024-04-01 08:05:00,114.3938,114.8465,114.1871,114.3839,354
2024-04-01 08:07:00,114.7579,114.7579,114.6988,114.6988,185
2024-04-01 08:08:00,114.7874,114.7874,114.7874,114.7874,7
2024-04-01 08:09:00,114.7382,114.7579,114.7382,114.7579,100
2024-04-01 08:10:00,114.8071,114.8071,114.7087,114.7087,502
2024-04-01 08:11:00,114.7087,114.7087,114.7087,114.7087,5
2024-04-01 08:12:00,114.7087,114.7087,114.7087,114.7087,5
2024-04-01 08:14:00,114.7087,114.7087,114.7087,114.7087,3
2024-04-01 08:15:00,114.7087,114.7087,114.6988,114.7087,172
2024-04-01 08:16:00,114.7480,114.7480,114.7480,114.7480,9
2024-04-01 08:17:00,114.7480,114.7480,114.7480,114.7480,16
2024-04-01 08:18:00,114.7087,114.7480,114.7087,114.7480,55
2024-04-01 08:19:00,114.7480,114.7480,114.6988,114.6988,1000
2024-04-01 08:20:00,114.7480,114.7480,114.7480,114.7480,101
2024-04-01 08:21:00,114.7284,114.7284,114.6988,114.6988,55
2024-04-01 08:22:00,114.7471,114.7471,114.7471,114.7471,2
2024-04-01 08:24:00,114.6988,114.6988,114.6988,114.6988,1
2024-04-01 08:25:00,114.6988,114.6988,114.6988,114.6988,6
2024-04-01 08:27:00,114.7480,114.7480,114.7480,114.7480,10
2024-04-01 08:28:00,114.7480,114.7480,114.7185,114.7480,355
2024-04-01 08:34:00,114.6988,114.6988,114.5906,114.5906,5801
2024-04-01 08:35:00,114.6496,114.6496,114.6496,114.6496,100
2024-04-01 08:37:00,114.6004,114.6004,114.5807,114.5906,150
2024-04-01 08:40:00,114.6496,114.6496,114.6496,114.6496,55
2024-04-01 08:41:00,114.6004,114.6496,114.6004,114.6496,102
2024-04-01 08:42:00,114.6004,114.6004,114.6004,114.6004,30
2024-04-01 08:43:00,114.6201,114.6496,114.6201,114.6496,130
2024-04-01 08:44:00,114.6496,114.6496,114.6496,114.6496,41
2024-04-01 08:45:00,114.6496,114.6496,114.6496,114.6496,2289
2024-04-01 08:46:00,114.7480,114.7480,114.6496,114.6496,11
2024-04-01 08:48:00,114.6103,114.6103,114.6103,114.6103,4
2024-04-01 08:49:00,114.7480,114.7677,114.7480,114.7677,68
2024-04-01 08:50:00,114.7677,114.7677,114.7677,114.7677,10
2024-04-01 08:51:00,114.7677,114.7677,114.7677,114.7677,3
2024-04-01 08:52:00,114.7579,114.7579,114.7579,114.7579,1
2024-04-01 08:53:00,114.6004,114.6004,114.6004,114.6004,2
2024-04-01 08:54:00,114.6988,114.6988,114.6988,114.6988,8
2024-04-01 08:57:00,114.6595,114.6595,114.6595,114.6595,2
2024-04-01 08:58:00,114.7677,114.7677,114.7677,114.7677,150
2024-04-01 09:00:00,114.7480,114.8071,114.7480,114.8071,46
2024-04-01 09:01:00,114.7382,114.8071,114.7382,114.8071,485
2024-04-01 09:02:00,114.8071,114.8465,114.7972,114.8465,1085
2024-04-01 09:03:00,114.7972,114.7972,114.7972,114.7972,53
2024-04-01 09:04:00,114.8465,114.8465,114.8268,114.8268,113
2024-04-01 09:05:00,114.3938,114.8465,114.3938,114.8465,7
2024-04-01 09:06:00,114.7972,114.8465,114.7972,114.8465,106
2024-04-01 09:07:00,114.7972,114.7972,114.7284,114.7284,201
2024-04-01 09:08:00,114.7480,114.7776,114.7480,114.7776,50
2024-04-01 09:09:00,114.8169,114.8169,114.8071,114.8071,90
2024-04-01 09:10:00,114.8071,114.8071,114.7185,114.7185,382
2024-04-01 09:11:00,114.7480,114.8071,114.7185,114.8071,394
2024-04-01 09:13:00,114.7776,114.7776,114.7776,114.7776,1
2024-04-01 09:14:00,114.7480,114.8071,114.7382,114.8071,107
2024-04-01 09:15:00,114.7284,114.7776,114.7284,114.7284,53
2024-04-01 09:18:00,114.7677,114.7677,114.7677,114.7677,2
2024-04-01 09:19:00,114.7677,114.7776,114.7284,114.7776,174
2024-04-01 09:20:00,114.7770,114.7776,114.7087,114.7776,1024
2024-04-01 09:22:00,114.7185,114.7776,114.7185,114.7776,1316
2024-04-01 09:23:00,114.7776,114.7776,114.7087,114.7087,109
2024-04-01 09:24:00,114.6988,114.7382,114.6988,114.7382,97
2024-04-01 09:25:00,114.7087,114.7087,114.5531,114.6201,6060
2024-04-01 09:26:00,114.5906,114.6004,114.5906,114.6004,100
2024-04-01 09:27:00,114.6004,114.6004,114.5512,114.6004,184
2024-04-01 09:28:00,114.6595,114.6595,114.5512,114.5512,301
2024-04-01 09:29:00,114.7303,114.7303,114.3938,114.3938,3247
2024-04-01 09:30:00,114.5611,114.6890,114.4430,114.5414,7512
2024-04-01 09:31:00,114.5611,114.5611,114.3642,114.5315,12135
2024-04-01 09:32:00,114.5512,114.5807,114.3446,114.3495,17011
2024-04-01 09:33:00,114.2658,114.3642,114.0788,114.1773,303036
2024-04-01 09:34:00,114.1576,114.1871,114.0395,114.1522,93507
2024-04-01 09:35:00,114.1477,114.1969,113.7885,113.7934,80759
2024-04-01 09:36:00,113.8130,113.8130,113.6163,113.6360,52539
2024-04-01 09:37:00,113.6360,113.7049,113.5474,113.6360,43433
2024-04-01 09:38:00,113.6458,113.7787,113.6065,113.7246,34303
2024-04-01 09:39:00,113.7147,113.8230,113.6754,113.7344,81759
2024-04-01 09:40:00,113.7246,113.8230,113.6803,113.7836,107092
2024-04-01 09:41:00,113.7836,114.0493,113.7442,114.0198,73336
2024-04-01 09:42:00,114.0198,114.1330,113.9903,114.1182,48211
2024-04-01 09:43:00,114.1280,114.3249,114.1133,114.3150,54046
2024-04-01 09:44:00,114.3101,114.3150,114.2363,114.2953,22897
2024-04-01 09:45:00,114.2953,114.3101,114.0887,114.1084,43421
2024-04-01 09:46:00,114.1084,114.1182,113.8722,113.9312,46745
2024-04-01 09:47:00,113.9312,113.9607,113.8525,113.8919,34603
2024-04-01 09:48:00,113.8919,113.9312,113.8230,113.9017,27240
2024-04-01 09:49:00,113.8869,113.8869,113.7885,113.7885,26899
2024-04-01 09:50:00,113.7836,113.8919,113.7738,113.8328,30506
2024-04-01 09:51:00,113.8427,113.9312,113.8230,113.8722,79194
2024-04-01 09:52:00,113.8623,113.9558,113.7787,113.9558,31825
2024-04-01 09:53:00,113.9312,113.9804,113.8968,113.9263,33127
2024-04-01 09:54:00,113.9312,113.9410,113.8427,113.8722,26729
2024-04-01 09:55:00,113.8623,113.8992,113.8230,113.8968,37117
2024-04-01 09:56:00,113.8919,113.9263,113.8722,113.9066,39223
2024-04-01 09:57:00,113.9066,114.0149,113.8869,113.9706,37626
2024-04-01 09:58:00,113.9706,113.9804,113.9411,113.9804,14509
2024-04-01 09:59:00,113.9903,114.0296,113.9706,113.9903,24287
2024-04-01 10:00:00,114.0001,114.0198,113.9312,114.0100,68995
2024-04-01 10:01:00,114.0198,114.1182,113.9607,114.0001,29829
2024-04-01 10:02:00,114.0100,114.1084,113.9706,114.1034,22584
2024-04-01 10:03:00,114.0985,114.1822,114.0985,114.1477,43087
2024-04-01 10:04:00,114.1379,114.1871,114.0739,114.1822,27308
2024-04-01 10:05:00,114.1969,114.1969,114.0788,114.1084,74531
2024-04-01 10:06:00,114.1182,114.2461,114.1182,114.2461,25692
2024-04-01 10:07:00,114.2462,114.2806,114.2166,114.2412,27919
2024-04-01 10:08:00,114.2412,114.2806,114.2068,114.2461,34010
2024-04-01 10:09:00,114.2461,114.2855,114.2166,114.2757,28050
2024-04-01 10:10:00,114.2953,114.3593,114.2953,114.3396,20907
2024-04-01 10:11:00,114.3446,114.3495,114.2265,114.3346,33446
2024-04-01 10:12:00,114.3347,114.3741,114.3249,114.3347,32391
2024-04-01 10:13:00,114.3347,114.3839,114.3199,114.3249,23788
2024-04-01 10:14:00,114.3298,114.3396,114.2855,114.3249,20393
2024-04-01 10:15:00,114.3249,114.3446,114.2658,114.2855,17929
2024-04-01 10:16:00,114.2855,114.3446,114.2560,114.3446,26637
2024-04-01 10:17:00,114.3544,114.3790,114.3150,114.3642,26224
2024-04-01 10:18:00,114.3741,114.3938,114.3544,114.3839,36779
2024-04-01 10:19:00,114.3741,114.3839,114.3446,114.3741,31883
2024-04-01 10:20:00,114.3692,114.3987,114.3347,114.3741,52057
2024-04-01 10:21:00,114.3741,114.4184,114.3741,114.3839,20259
2024-04-01 10:22:00,114.3888,114.4331,114.3741,114.3938,17354
2024-04-01 10:23:00,114.3938,114.3938,114.3544,114.3839,19249
2024-04-01 10:24:00,114.3741,114.4430,114.3642,114.4184,18687
2024-04-01 10:25:00,114.4331,114.4823,114.4233,114.4823,27014
2024-04-01 10:26:00,114.4922,114.5315,114.4823,114.5266,18725
2024-04-01 10:27:00,114.5256,114.5315,114.4823,114.5069,80423
2024-04-01 10:28:00,114.5020,114.5065,114.4350,114.4979,26906
2024-04-01 10:29:00,114.4922,114.5020,114.4587,114.4626,23065
2024-04-01 10:30:00,114.4676,114.5020,114.4528,114.4528,22169
2024-04-01 10:31:00,114.4626,114.5315,114.4430,114.5315,26013
2024-04-01 10:32:00,114.5217,114.6103,114.5217,114.6103,26075
2024-04-01 10:33:00,114.6004,114.6201,114.5414,114.6201,22201
2024-04-01 10:34:00,114.6299,114.6398,114.5561,114.5709,26234
2024-04-01 10:35:00,114.5611,114.6004,114.5365,114.5611,18678
2024-04-01 10:36:00,114.5709,114.5709,114.5315,114.5365,16165
2024-04-01 10:37:00,114.5315,114.5315,114.4331,114.4528,19159
2024-04-01 10:38:00,114.4430,114.4626,114.4085,114.4331,20696
2024-04-01 10:39:00,114.4233,114.5217,114.3938,114.5217,23402
2024-04-01 10:40:00,114.5266,114.5611,114.5119,114.5561,27059
2024-04-01 10:41:00,114.5561,114.5561,114.4577,114.5119,23240
2024-04-01 10:42:00,114.5119,114.5857,114.4922,114.5758,18835
2024-04-01 10:43:00,114.5709,114.6250,114.5709,114.6103,35024
2024-04-01 10:44:00,114.6201,114.6988,114.6201,114.6889,45914
2024-04-01 10:45:00,114.6890,114.7185,114.6201,114.6693,39981
2024-04-01 10:46:00,114.6742,114.6939,114.6398,114.6496,24391
2024-04-01 10:47:00,114.6545,114.6586,114.5955,114.5955,14540
2024-04-01 10:48:00,114.6004,114.6776,114.5906,114.6776,33000
2024-04-01 10:49:00,114.6693,114.7284,114.6595,114.7185,48994
2024-04-01 10:50:00,114.7136,114.7480,114.6693,114.7347,41297
2024-04-01 10:51:00,114.7382,114.7579,114.6299,114.6693,22565
2024-04-01 10:52:00,114.6693,114.7677,114.6595,114.7677,21703
2024-04-01 10:53:00,114.7638,114.8169,114.7579,114.7579,32139
2024-04-01 10:54:00,114.7382,114.7677,114.7136,114.7284,24259
2024-04-01 10:55:00,114.7284,114.7972,114.7185,114.7677,20799
2024-04-01 10:56:00,114.7776,114.7874,114.6841,114.7087,18529
2024-04-01 10:57:00,114.7087,114.7284,114.6792,114.6840,19428
2024-04-01 10:58:00,114.6792,114.7284,114.6693,114.7136,25639
2024-04-01 10:59:00,114.7164,114.7579,114.6792,114.7185,22933
2024-04-01 11:00:00,114.6988,114.7185,114.6792,114.7087,28567
2024-04-01 11:01:00,114.7185,114.7579,114.7136,114.7382,26834
2024-04-01 11:02:00,114.7480,114.7530,114.6890,114.6988,19645
2024-04-01 11:03:00,114.6890,114.6988,114.6496,114.6644,25664
2024-04-01 11:04:00,114.6693,114.6890,114.6299,114.6496,17160
2024-04-01 11:05:00,114.6496,114.7038,114.6496,114.7038,20358
2024-04-01 11:06:00,114.6890,114.6939,114.6447,114.6644,16280
2024-04-01 11:07:00,114.6742,114.6988,114.6349,114.6496,28906
2024-04-01 11:08:00,114.6496,114.6545,114.5611,114.5758,20295
2024-04-01 11:09:00,114.5709,114.5709,114.5119,114.5119,13380
2024-04-01 11:10:00,114.5217,114.6299,114.5217,114.6201,21228
2024-04-01 11:11:00,114.6299,114.7284,114.6299,114.6890,28652
2024-04-01 11:12:00,114.6890,114.7283,114.6841,114.6988,25949
2024-04-01 11:13:00,114.6939,114.7431,114.6890,114.7185,20522
2024-04-01 11:14:00,114.7234,114.7874,114.7185,114.7776,25719
2024-04-01 11:15:00,114.7726,114.9449,114.7677,114.9350,74755
2024-04-01 11:16:00,114.9350,114.9645,114.8612,114.9350,43284
2024-04-01 11:17:00,114.9252,114.9449,114.8563,114.9055,16000
2024-04-01 11:18:00,114.9055,114.9252,114.8760,114.9055,16742
2024-04-01 11:19:00,114.9055,114.9449,114.8966,114.9350,16934
2024-04-01 11:20:00,114.9350,114.9645,114.9153,114.9350,26893
2024-04-01 11:21:00,114.9252,114.9744,114.9104,114.9399,20946
2024-04-01 11:22:00,114.9449,114.9449,114.8661,114.8760,14144
2024-04-01 11:23:00,114.8760,114.9055,114.8169,114.9006,22087
2024-04-01 11:24:00,114.9055,114.9055,114.8465,114.8837,24496
2024-04-01 11:25:00,114.8760,114.9547,114.8661,114.9449,49614
2024-04-01 11:26:00,114.9547,114.9547,114.8858,114.9252,24489
2024-04-01 11:27:00,114.9350,114.9350,114.8858,114.9055,20242
2024-04-01 11:28:00,114.9153,114.9645,114.9055,114.9252,28724
2024-04-01 11:29:00,114.9350,114.9350,114.9104,114.9252,11597
2024-04-01 11:30:00,114.9203,114.9203,114.8661,114.8809,34981
2024-04-01 11:31:00,114.8760,114.8760,114.8218,114.8366,19063
2024-04-01 11:32:00,114.8366,114.8465,114.8071,114.8391,16108
2024-04-01 11:33:00,114.8366,114.8711,114.8071,114.8218,24837
2024-04-01 11:34:00,114.8220,114.8760,114.8169,114.8661,24003
2024-04-01 11:35:00,114.8711,114.8760,114.8415,114.8465,13730
2024-04-01 11:36:00,114.8514,114.8957,114.8465,114.8858,24270
2024-04-01 11:37:00,114.8711,114.8957,114.8661,114.8760,14744
2024-04-01 11:38:00,114.8809,114.9153,114.8465,114.8514,28106
2024-04-01 11:39:00,114.8465,114.8612,114.7923,114.8071,32055
2024-04-01 11:40:00,114.7972,114.8268,114.7923,114.8071,17076
2024-04-01 11:41:00,114.8053,114.8760,114.7923,114.8514,23160
2024-04-01 11:42:00,114.8563,114.8760,114.8169,114.8268,19946
2024-04-01 11:43:00,114.8169,114.8563,114.8071,114.8465,19964
2024-04-01 11:44:00,114.8366,114.8563,114.8268,114.8563,14004
2024-04-01 11:45:00,114.8563,114.8957,114.8563,114.8661,14188
2024-04-01 11:46:00,114.8563,114.9252,114.8563,114.9153,22012
2024-04-01 11:47:00,114.9252,114.9252,114.8760,114.9153,13797
2024-04-01 11:48:00,114.9104,114.9153,114.8760,114.8858,16515
2024-04-01 11:49:00,114.8760,114.8858,114.8465,114.8465,12507
2024-04-01 11:50:00,114.8465,114.8858,114.8465,114.8858,20958
2024-04-01 11:51:00,114.8858,114.9055,114.8563,114.8563,18559
2024-04-01 11:52:00,114.8465,114.9055,114.8465,114.8957,17688
2024-04-01 11:53:00,114.8907,114.9449,114.8858,114.9153,21557
2024-04-01 11:54:00,114.8957,114.9350,114.8957,114.9301,18041
2024-04-01 11:55:00,114.9350,114.9449,114.9191,114.9399,12485
2024-04-01 11:56:00,114.9449,114.9842,114.9301,114.9301,41470
2024-04-01 11:57:00,114.9301,115.0236,114.9301,114.9990,47854
2024-04-01 11:58:00,115.0039,115.0679,114.9941,115.0334,54888
2024-04-01 11:59:00,115.0334,115.0433,114.9793,114.9815,25763
2024-04-01 12:00:00,114.9744,115.0039,114.9645,114.9941,25771
2024-04-01 12:01:00,114.9941,115.0138,114.9449,114.9941,25251
2024-04-01 12:02:00,114.9941,115.0039,114.9547,114.9941,25187
2024-04-01 12:03:00,114.9941,115.0433,114.9645,114.9645,39022
2024-04-01 12:04:00,114.9562,114.9842,114.9153,114.9350,32218
2024-04-01 12:05:00,114.9350,114.9350,114.8858,114.9153,15030
2024-04-01 12:06:00,114.9252,114.9899,114.9203,114.9822,15658
2024-04-01 12:07:00,114.9744,114.9793,114.9350,114.9350,60710
2024-04-01 12:08:00,114.9350,114.9645,114.9055,114.9203,28031
2024-04-01 12:09:00,114.9252,114.9350,114.8895,114.8957,19384
2024-04-01 12:10:00,114.8957,114.9153,114.8858,114.8992,20679
2024-04-01 12:11:00,114.9006,114.9153,114.8612,114.8612,17639
2024-04-01 12:12:00,114.8563,114.9153,114.8465,114.8760,20721
2024-04-01 12:13:00,114.8857,114.9055,114.8816,114.8907,24327
2024-04-01 12:14:00,114.8957,114.9104,114.8760,114.8858,17805
2024-04-01 12:15:00,114.8858,114.9153,114.8661,114.9153,35108
2024-04-01 12:16:00,114.9117,114.9449,114.9055,114.9301,18016
2024-04-01 12:17:00,114.9301,114.9645,114.9055,114.9645,24029
2024-04-01 12:18:00,114.9547,114.9941,114.9547,114.9645,18339
2024-04-01 12:19:00,114.9695,114.9941,114.9547,114.9744,52786
2024-04-01 12:20:00,114.9744,114.9842,114.9645,114.9744,17074
2024-04-01 12:21:00,114.9793,114.9842,114.9153,114.9645,53437
2024-04-01 12:22:00,114.9744,114.9842,114.9547,114.9548,22081
2024-04-01 12:23:00,114.9547,114.9645,114.9129,114.9596,17484
2024-04-01 12:24:00,114.9596,114.9842,114.9483,114.9744,18908
2024-04-01 12:25:00,114.9744,114.9842,114.9547,114.9744,14530
2024-04-01 12:26:00,114.9744,114.9990,114.9584,114.9941,55340
2024-04-01 12:27:00,114.9990,115.0630,114.9990,115.0580,44341
2024-04-01 12:28:00,115.0531,115.0777,115.0039,115.0236,30807
2024-04-01 12:29:00,115.0236,115.0236,114.9745,115.0138,18320
2024-04-01 12:30:00,115.0039,115.0531,114.9941,115.0531,25986
2024-04-01 12:31:00,115.0433,115.0630,115.0384,115.0580,14312
2024-04-01 12:32:00,115.0580,115.0630,115.0236,115.0433,12629
2024-04-01 12:33:00,115.0433,115.0728,115.0433,115.0433,12084
2024-04-01 12:34:00,115.0476,115.0531,115.0088,115.0177,19094
2024-04-01 12:35:00,115.0236,115.0433,115.0088,115.0138,14139
2024-04-01 12:36:00,115.0088,115.0433,115.0088,115.0384,10873
2024-04-01 12:37:00,115.0433,115.0925,115.0433,115.0876,25365
2024-04-01 12:38:00,115.0826,115.1072,115.0826,115.1072,17526
2024-04-01 12:39:00,115.1023,115.1072,115.0826,115.0826,11657
2024-04-01 12:40:00,115.0843,115.0843,115.0531,115.0777,20773
2024-04-01 12:41:00,115.0777,115.0826,115.0285,115.0285,15093
2024-04-01 12:42:00,115.0236,115.0482,115.0138,115.0482,11693
2024-04-01 12:43:00,115.0433,115.0630,115.0295,115.0295,15584
2024-04-01 12:44:00,115.0433,115.0630,115.0138,115.0236,7856
2024-04-01 12:45:00,115.0236,115.0433,115.0138,115.0236,11555
2024-04-01 12:46:00,115.0187,115.0236,114.9744,114.9941,27184
2024-04-01 12:47:00,114.9941,115.0285,114.9842,115.0228,8448
2024-04-01 12:48:00,115.0138,115.0433,115.0138,115.0285,12881
2024-04-01 12:49:00,115.0236,115.0384,114.9941,115.0335,12871
2024-04-01 12:50:00,115.0285,115.0531,115.0235,115.0235,11488
2024-04-01 12:51:00,115.0187,115.0433,114.9941,115.0088,55529
2024-04-01 12:52:00,115.0039,115.0285,114.9941,115.0138,19786
2024-04-01 12:53:00,115.0138,115.0138,114.9663,114.9940,17811
2024-04-01 12:54:00,114.9891,115.0236,114.9744,115.0138,22454
2024-04-01 12:55:00,115.0039,115.0138,114.9842,114.9891,19651
2024-04-01 12:56:00,114.9941,115.0138,114.9842,115.0138,21492
2024-04-01 12:57:00,115.0138,115.0433,114.9941,114.9941,14451
2024-04-01 12:58:00,114.9941,115.0384,114.9842,115.0384,15633
2024-04-01 12:59:00,115.0334,115.1220,115.0334,115.1171,33401
2024-04-01 13:00:00,115.1210,115.1417,115.0925,115.1123,35785
2024-04-01 13:01:00,115.1122,115.1220,115.0776,115.0825,12819
2024-04-01 13:02:00,115.0728,115.0801,115.0334,115.0630,13368
2024-04-01 13:03:00,115.0531,115.0531,115.0088,115.0296,17252
2024-04-01 13:04:00,115.0236,115.0285,114.9350,114.9350,21607
2024-04-01 13:05:00,114.9350,114.9453,114.8957,114.9399,20571
2024-04-01 13:06:00,114.9350,114.9793,114.9301,114.9350,15257
2024-04-01 13:07:00,114.9301,114.9941,114.9301,114.9941,18162
2024-04-01 13:08:00,114.9842,115.0138,114.9498,114.9546,18326
2024-04-01 13:09:00,114.9449,114.9941,114.9399,114.9842,11843
2024-04-01 13:10:00,114.9941,114.9990,114.9695,114.9842,8562
2024-04-01 13:11:00,114.9941,115.0285,114.9842,115.0187,17964
2024-04-01 13:12:00,115.0138,115.0334,115.0088,115.0187,10606
2024-04-01 13:13:00,115.0138,115.0630,115.0039,115.0482,23661
2024-04-01 13:14:00,115.0482,115.0482,114.9842,114.9929,15666
2024-04-01 13:15:00,114.9842,114.9842,114.9350,114.9449,18617
2024-04-01 13:16:00,114.9252,114.9350,114.9056,114.9252,26494
2024-04-01 13:17:00,114.9153,114.9153,114.8465,114.8563,13671
2024-04-01 13:18:00,114.8661,114.8858,114.8563,114.8760,11172
2024-04-01 13:19:00,114.8760,114.8907,114.8268,114.8268,19960
2024-04-01 13:20:00,114.8317,114.8465,114.7923,114.8168,14301
2024-04-01 13:21:00,114.8169,114.8268,114.7874,114.8022,17543
2024-04-01 13:22:00,114.7972,114.8120,114.7874,114.8120,13311
2024-04-01 13:23:00,114.8071,114.8415,114.7972,114.8317,18121
2024-04-01 13:24:00,114.8366,114.8563,114.8168,114.8563,23439
2024-04-01 13:25:00,114.8563,114.8856,114.8514,114.8809,15552
2024-04-01 13:26:00,114.8858,114.9104,114.8858,114.9055,14188
2024-04-01 13:27:00,114.9153,114.9990,114.9153,114.9975,15435
2024-04-01 13:28:00,115.0088,115.0433,115.0039,115.0334,15064
2024-04-01 13:29:00,115.0384,115.0433,115.0138,115.0236,37288
2024-04-01 13:30:00,115.0236,115.0531,115.0236,115.0482,11404
2024-04-01 13:31:00,115.0482,115.0728,115.0138,115.0138,20467
2024-04-01 13:32:00,115.0138,115.0412,115.0039,115.0138,12818
2024-04-01 13:33:00,115.0138,115.0433,115.0138,115.0334,13351
2024-04-01 13:34:00,115.0236,115.0236,114.9990,115.0039,10373
2024-04-01 13:35:00,115.0138,115.0334,115.0138,115.0285,8050
2024-04-01 13:36:00,115.0334,115.0728,115.0334,115.0531,15542
2024-04-01 13:37:00,115.0531,115.0826,115.0462,115.0826,16555
2024-04-01 13:38:00,115.0826,115.0826,115.0531,115.0630,9367
2024-04-01 13:39:00,115.0630,115.0728,115.0531,115.0562,8820
2024-04-01 13:40:00,115.0531,115.1171,115.0482,115.1122,24237
2024-04-01 13:41:00,115.1122,115.1712,115.1072,115.1712,96259
2024-04-01 13:42:00,115.1663,115.2253,115.1417,115.2253,37837
2024-04-01 13:43:00,115.2204,115.2303,115.2057,115.2204,11891
2024-04-01 13:44:00,115.2204,115.2314,115.2155,115.2303,9423
2024-04-01 13:45:00,115.2303,115.2598,115.2204,115.2303,32999
2024-04-01 13:46:00,115.2303,115.2401,115.1811,115.2007,19138
2024-04-01 13:47:00,115.2007,115.2007,115.1663,115.1860,11119
2024-04-01 13:48:00,115.1909,115.1909,115.1466,115.1515,8159
2024-04-01 13:49:00,115.1515,115.1564,115.1417,115.1515,60058
2024-04-01 13:50:00,115.1515,115.1663,115.1417,115.1417,12875
2024-04-01 13:51:00,115.1417,115.1614,115.1368,115.1515,16318
2024-04-01 13:52:00,115.1515,115.1564,115.1417,115.1515,5240
2024-04-01 13:53:00,115.1481,115.1734,115.1171,115.1564,16475
2024-04-01 13:54:00,115.1614,115.1986,115.1614,115.1986,12279
2024-04-01 13:55:00,115.2007,115.2007,115.1515,115.1515,10604
2024-04-01 13:56:00,115.1515,115.2253,115.1515,115.2253,20684
2024-04-01 13:57:00,115.2204,115.2204,115.1860,115.1909,11678
